,F64,F67,F34,F66,F103,F105,F107,F95,F109,F23,F22,F79,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F115,F61,F77,F88,F70,F41,F45,F44,F46,F128,F36,F130,F132,F133,F134,F135,F136,F137,F16,F12,F17,F6,F13,F18,F1,F5,F9,F15,F71,category,1
339,1.5274129,-0.6037303,-0.07170111,1.5245221,-0.5175583,-0.50589424,1.8744988,-0.4493256,2.0319061,0.36316603,-1.733323,0.30908012,-0.4493098,0.29662398,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,-0.7246124,-1.5209645,-2.3978765,-1.5209645,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.5171624,-0.09003628,0.30260634,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,-1.5683466,0,0.0004158460960329734
340,1.5274129,-0.6037303,0.57959634,1.5245221,-0.5175583,-0.33356693,1.8744988,-0.4493256,-0.61124647,0.36316603,1.0575148,0.30908012,-0.4493098,0.29662398,-0.5545398,-0.34821066,-0.5265527,0.5234678,0.77764183,-0.34821066,1.3798654,1.2008175,0.77764183,-0.30475688,-0.7246124,-1.5209645,-2.3978765,-1.5209645,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.5171624,-0.09003628,0.30260634,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,2.2548258,-0.20027964,-0.19038214,-0.36730444,2.0101879,-0.14512847,-0.40332302,-1.5683466,0,6.577708960995239e-06
341,1.5274129,-0.6037303,0.09112326,1.5245221,0.01690701,0.30946878,-0.3369514,-0.6222027,-0.85494137,-0.8879055,-0.33790413,-0.21071526,-0.6221855,-0.22826111,-0.5545398,1.6126726,0.43395585,0.5234678,0.77764183,1.6126724,1.3798654,1.2008175,0.77764183,-0.30475688,1.1805093,1.5674995,1.2284877,1.5674995,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.44862232,-0.09003628,-0.17207967,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,2.3582609,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,2.0101879,-0.14512847,2.4794023,1.3030926,0,0.0006915168714442504
342,1.5274129,-0.6037303,0.41677198,1.5245221,0.01690701,0.10056496,0.40019867,-0.6222027,-0.85494137,-0.8879055,-0.33790413,-0.21071526,-0.6221855,-0.22826111,-0.5545398,1.6126726,0.43395585,0.5234678,0.77764183,1.6126724,1.3798654,1.2008175,0.77764183,-0.30475688,1.1805093,1.5674995,1.2284877,1.5674995,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.44862232,-0.09003628,-0.17207967,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,2.3582609,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,2.1607478,-0.38955462,-0.14512847,2.4794023,1.3030926,0,0.0005414143081050319
343,1.5274129,-0.6037303,0.57959634,1.5245221,-0.8034351,0.3212764,0.5640098,-0.7950798,0.40102473,-0.8879055,-0.33790413,-0.21071526,-0.7951378,-0.22826111,-0.5545398,-0.2560324,-0.46529418,0.5234678,0.77764183,-0.2560324,1.3798654,1.2008175,0.77764183,-0.30475688,-0.42493036,1.4687295,1.074467,1.4687295,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.5685674,-0.09003628,-0.731196,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,2.2548258,-0.20027964,-0.19038214,2.1607478,2.0101879,-0.14512847,-0.40332302,-0.26314697,0,1.6574367997120885e-05
344,1.5274129,-0.6037303,0.57959634,1.5245221,-0.42640916,-0.5801732,-0.3369514,-0.27644843,0.40102473,-0.8879055,-0.33790413,-0.21071526,-0.2764343,-0.22826111,-0.5545398,-0.2560324,-0.46529418,0.5234678,0.77764183,-0.2560324,1.3798654,1.2008175,0.77764183,-0.30475688,0.8166097,1.1496261,0.8544373,1.1496261,1.4235989,1.4118892,1.4048649,-0.0038141536,0.5366409,-0.09003628,-0.44600916,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,1.0420527,0,0.0004259330753612673
345,1.5274129,-0.6037303,1.2308939,1.5245221,-0.42640916,-2.0416334,2.7754602,-0.27644843,-0.85494137,-0.053857777,-0.33790413,0.8288755,-0.2764343,0.82127684,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,0.73098624,1.038035,0.77055097,1.038035,1.4235989,1.4118892,1.4048649,-0.0038141536,0.5366409,-0.09003628,-0.44600916,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,1.0420527,0,4.152853113750533e-05
346,1.5274129,-0.6037303,1.2308939,1.5245221,-0.42640916,-0.05378863,2.7754602,-0.27644843,-0.85494137,-0.053857777,-0.33790413,0.8288755,-0.2764343,0.82127684,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,-0.23227759,0.06719174,0.3614333,0.06719174,1.4235989,1.4118892,1.4048649,-0.0038141536,0.5366409,-0.09003628,-0.44600916,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,-0.26314697,0,1.4507469284674483e-05
347,1.5274129,-0.6037303,1.8821913,1.5245221,-0.42640916,-0.91643834,2.7754602,-0.27644843,-0.85494137,-0.053857777,-0.33790413,0.8288755,-0.2764343,0.82127684,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,-0.23227759,0.06719174,0.3614333,0.06719174,1.4235989,1.4118892,1.4048649,-0.0038141536,0.5366409,-0.09003628,-0.44600916,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,-0.26314697,0,1.7917154949164222e-05
348,1.5274129,-0.6037303,-0.07170111,1.5245221,-0.6749977,0.42754474,-0.09123471,-0.7950798,-0.31131428,-0.053857777,-0.33790413,-0.21071526,-0.7951378,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,-0.6175831,-0.056270853,0.2912988,-0.056270853,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.5771349,-0.09003628,-0.3784649,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,-0.5241869,0,2.829359922300697e-05
349,1.5274129,-0.6037303,0.57959634,1.5245221,-0.538274,0.95888686,-0.3369514,-0.6222027,-0.9111787,-0.053857777,-0.33790413,-0.73051065,-0.6221855,-0.7526805,1.4804965,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.30475688,-0.70320654,-1.143454,-0.9745594,-1.143454,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.5599999,-0.09003628,-0.64113694,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,-1.0462668,0,0.006285775533285225
350,1.5274129,-0.6037303,-1.3742962,1.5245221,-0.538274,0.95888686,0.15448198,-0.6222027,0.8321773,0.7801899,1.0575148,-0.21071526,-0.6221855,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,-0.30475688,-0.5533655,-0.58858454,-0.21958257,-0.58858454,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.5599999,-0.09003628,-0.64113694,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,-0.26314697,0,0.0003008979190654311
351,1.5274129,0.50648296,1.2308939,1.5245221,-0.17782065,0.5603803,-0.3369514,-0.27644843,-0.9111787,0.7801899,1.0575148,0.30908012,-0.2764343,0.29662398,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,1.2423636,-0.061030705,0.4800791,0.68116397,0.4800791,1.4235989,1.4118892,1.4048649,-0.0038141536,0.31388575,-0.09003628,0.2613293,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,1.0420527,0,0.0009233859274459972
352,1.5274129,0.50648296,-0.07170111,1.5245221,-0.17782065,-0.32294542,-0.3369514,-0.27644843,-1.0423961,-1.7219532,-0.33790413,0.30908012,-0.2764343,0.29662398,-0.5545398,-0.34821066,-0.5265527,1.8295028,0.7172509,-0.34821066,2.1411674,-1.1384512,0.7172509,1.2423636,0.3242748,1.175031,0.86475116,1.175031,1.4235989,1.4118892,1.4048649,-0.0038141536,0.31388575,-0.09003628,0.2613293,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,1.8251724,0,0.00026453862977097374
354,1.5274129,0.50648296,-1.3742962,1.5245221,-0.17782065,0.95888686,-0.3369514,-0.27644843,0.8321773,0.7801899,1.0575148,-0.21071526,-0.2764343,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,1.2423636,-0.57477134,-0.9893631,-0.68026966,-0.9893631,1.4235989,1.4118892,1.4048649,-0.0038141536,0.31388575,-0.09003628,0.2613293,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,-0.002107025,0,0.00274371131448203
355,1.5274129,-0.6037303,0.57959634,1.5245221,-0.6998565,-1.5259191,0.5640098,-0.7950798,2.0319061,0.36316603,-1.733323,-0.21071526,-0.7951378,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,-0.6175831,-0.3046206,0.010073396,-0.3046206,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.47432482,-0.09003628,-0.6692804,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,2.2548258,-0.20027964,-0.19038214,-0.36730444,2.0101879,-0.14512847,-0.40332302,-0.7852268,0,0.00051902628099697
356,1.5274129,0.13641186,1.2308939,1.5245221,0.025193295,-0.6351395,-0.3369514,-0.4493256,-1.0236533,-0.8879055,-0.33790413,-0.21071526,-0.4493098,-0.22826111,-0.5545398,-0.34821066,-0.5265527,0.5234678,0.77764183,-0.34821066,1.3798654,1.2008175,0.77764183,-0.30475688,0.045998607,0.4800791,0.68116397,0.4800791,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.35437974,-0.09003628,-0.56421155,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,2.3582609,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,2.4794023,1.3030926,0,7.683311416862863e-05
357,1.5274129,0.13641186,-1.3742962,1.5245221,0.025193295,0.95888686,-0.3369514,-0.4493256,-0.61124647,0.7801899,1.0575148,-0.21071526,-0.4493098,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.15450571,-1.3560618,-0.34821066,-0.9040411,-0.07514721,-1.3560618,-0.30475688,-0.57477134,-0.7797141,-0.4437378,-0.7797141,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.35437974,-0.09003628,-0.56421155,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,-0.5241869,0,6.447374903742473e-05
358,1.5274129,0.13641186,0.09112326,1.5245221,0.025193295,0.95888686,-0.3369514,-0.4493256,-0.5925007,-0.053857777,-0.33790413,-0.73051065,-0.4493098,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,1.2019151,1.2118323,0.88606656,1.2118323,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.35437974,-0.09003628,-0.56421155,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,3.8452923,-0.17189401,-0.33172852,4.9930186,5.252594,-0.36730444,-0.38955462,-0.14512847,-0.40332302,1.8251724,0,0.00022018167103750083
359,1.5274129,-0.23365924,-1.3742962,1.5245221,-0.33940318,0.95888686,-0.3369514,-0.6222027,-0.9111787,0.7801899,1.0575148,-0.21071526,-0.6221855,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.30475688,-0.68180066,-0.30367088,0.010760989,-0.30367088,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.5685674,-0.09003628,-0.005095261,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,-0.7852268,0,0.0001600505319113949
360,1.5274129,-0.23365924,-1.3742962,1.5245221,-0.33940318,0.95888686,-0.3369514,-0.6222027,-0.9111787,0.7801899,1.0575148,-0.21071526,-0.6221855,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.30475688,-0.68180066,-0.30367088,0.010760989,-0.30367088,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.5685674,-0.09003628,-0.005095261,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,-0.7852268,0,0.0001600505319113949
361,1.5274129,-0.6037303,-0.07170111,1.5245221,0.36078775,-0.103797294,-0.3369514,-0.4493256,0.08234683,0.36316603,1.0575148,-0.73051065,-0.4493098,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.30475688,2.8501666,1.5781838,1.2470527,1.5781838,1.4235989,1.4118892,1.4048649,-0.0038141536,0.2367782,-0.09003628,-0.26401493,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,2.0862124,0,0.0071604241278244215
362,1.5274129,-0.6037303,-0.39734986,1.5245221,0.36078775,0.42754474,-0.3369514,-0.4493256,0.08234683,0.36316603,1.0575148,-0.73051065,-0.4493098,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.30475688,2.8501666,1.5781838,1.2470527,1.5781838,1.4235989,1.4118892,1.4048649,-0.0038141536,0.2367782,-0.09003628,-0.26401493,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,2.3582609,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,2.4794023,2.0862124,0,0.001693809896961971
363,1.5274129,-0.6037303,1.2308939,1.5245221,0.36078775,0.2757327,0.07257642,-0.4493256,-0.85494137,-0.053857777,-0.33790413,-0.21071526,-0.4493098,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,-0.25368348,-0.9577852,-0.6383265,-0.9577852,1.4235989,1.4118892,1.4048649,-0.0038141536,0.2367782,-0.09003628,-0.26401493,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,2.0101879,-0.14512847,-0.40332302,-0.7852268,0,1.391977907146873e-05
364,1.5274129,0.13641186,0.25394762,1.5245221,-0.6749977,0.95888686,-0.3369514,-0.7950798,-0.29256848,-0.47088164,-0.33790413,-0.73051065,-0.7951378,-0.7526805,1.4804965,-0.34821066,-0.5265527,1.8295028,0.7172509,-0.34821066,2.1411674,-1.1384512,0.7172509,-0.30475688,-0.66039485,-0.95184946,-0.6321382,-0.95184946,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.58570236,-0.09003628,-0.436628,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,-1.3073068,0,0.000981375817433613
365,1.5274129,0.13641186,-1.3742962,1.5245221,-0.21510892,0.95888686,-0.3369514,-0.7950798,-0.42378882,-0.053857777,-0.33790413,-0.21071526,-0.7951378,-0.22826111,-0.5545398,-0.34821066,-0.5265527,2.857456,0.9465304,-0.34821066,-0.9040411,0.3501744,0.9465304,-0.30475688,-0.5105538,-0.318154,-0.0043660514,-0.318154,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.38864976,-0.09003628,-0.45914277,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,-0.5241869,0,9.210818296125409e-05
366,1.5274129,-0.6037303,1.2308939,1.5245221,-0.27311292,-0.95394486,-0.3369514,-0.7950798,2.0319061,0.36316603,-1.733323,-0.21071526,-0.7951378,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,-0.53195965,-0.26093385,0.04032748,-0.26093385,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.13162458,-0.09003628,-0.21148048,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,-0.7852268,0,0.0021688682251977134
367,1.5274129,-0.23365924,1.2308939,1.5245221,0.5389429,0.46588904,-0.3369514,-0.10357127,2.0319061,0.36316603,-1.733323,-0.21071526,-0.10355871,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,0.30286893,0.2540476,0.4762613,0.2540476,1.4235989,1.4118892,1.4048649,-0.0038141536,1.9931171,-0.09003628,-0.031362474,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,0.5199728,0,0.003792594055762886
368,1.5274129,-0.23365924,1.2308939,1.5245221,0.5389429,-0.8122536,-0.3369514,-0.10357127,2.0319061,0.36316603,-1.733323,-0.21071526,-0.10355871,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,0.30286893,0.2540476,0.4762613,0.2540476,1.4235989,1.4118892,1.4048649,-0.0038141536,1.9931171,-0.09003628,-0.031362474,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,0.5199728,0,0.007376067636557334
369,1.5274129,-0.23365924,1.2308939,1.5245221,0.5389429,-0.6351395,-0.3369514,-0.10357127,2.0319061,0.36316603,-1.733323,-0.21071526,-0.10355871,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,0.30286893,0.2540476,0.4762613,0.2540476,1.4235989,1.4118892,1.4048649,-0.0038141536,1.9931171,-0.09003628,-0.031362474,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,0.5199728,0,0.006727596710408324
370,1.5274129,-0.23365924,1.2308939,1.5245221,0.5389429,-0.8122536,-0.3369514,-0.10357127,2.0319061,0.36316603,-1.733323,-0.21071526,-0.10355871,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,0.30286893,0.2540476,0.4762613,0.2540476,1.4235989,1.4118892,1.4048649,-0.0038141536,1.9931171,-0.09003628,-0.031362474,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,0.5199728,0,0.007376067636557334
371,1.5274129,-0.23365924,1.2308939,1.5245221,0.5389429,-0.6351395,-0.17314029,-0.10357127,2.0319061,0.36316603,-1.733323,-0.21071526,-0.10355871,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,0.30286893,0.2540476,0.4762613,0.2540476,1.4235989,1.4118892,1.4048649,-0.0038141536,1.9931171,-0.09003628,-0.031362474,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,0.5199728,0,0.006284826825254361
372,1.5274129,0.87655413,-1.3742962,1.5245221,0.543086,0.95888686,-0.3369514,0.41506016,2.0319061,0.36316603,-1.733323,0.30908012,0.41506803,0.29662398,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,-0.66039485,-1.4269431,-1.797608,-1.4269431,1.4235989,1.4118892,1.4048649,-0.0038141536,0.091130584,-0.09003628,0.26695797,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,-1.0462668,0,0.002583605168948341
373,1.5274129,0.87655413,0.09112326,1.5245221,0.543086,0.95888686,-0.3369514,0.41506016,-0.9861617,0.7801899,1.0575148,-0.73051065,0.41506803,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,1.5872207,1.5781838,1.2470527,1.5781838,1.4235989,1.4118892,1.4048649,-0.0038141536,0.091130584,-0.09003628,0.26695797,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,4.8413806,-0.20027964,-0.19038214,-0.36730444,4.40993,-0.14512847,-0.40332302,2.3472524,0,0.0002464326928388688
374,1.5274129,0.87655413,-1.3742962,1.5245221,0.543086,0.95888686,-0.3369514,0.41506016,2.0319061,0.36316603,-1.733323,0.30908012,0.41506803,0.29662398,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,-0.66039485,-1.4269431,-1.797608,-1.4269431,1.4235989,1.4118892,1.4048649,-0.0038141536,0.091130584,-0.09003628,0.26695797,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,-1.0462668,0,0.002583605168948341
375,1.5274129,0.87655413,0.09112326,1.5245221,0.543086,0.95888686,-0.3369514,0.41506016,-0.9861617,0.7801899,1.0575148,-0.73051065,0.41506803,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,1.5872207,1.5781838,1.2470527,1.5781838,1.4235989,1.4118892,1.4048649,-0.0038141536,0.091130584,-0.09003628,0.26695797,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,4.8413806,-0.20027964,-0.19038214,-0.36730444,4.40993,-0.14512847,-0.40332302,2.3472524,0,0.0002464326928388688
376,1.5274129,0.87655413,-1.3742962,1.5245221,0.543086,0.95888686,-0.3369514,0.41506016,0.8321773,0.7801899,1.0575148,-0.21071526,0.41506803,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,-0.30475688,-0.14665414,-0.29678547,0.012823766,-0.29678547,1.4235989,1.4118892,1.4048649,-0.0038141536,0.091130584,-0.09003628,0.26695797,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,-0.002107025,0,0.0007825182557754997
377,1.5274129,0.87655413,-1.3742962,1.5245221,0.543086,0.95888686,-0.3369514,0.41506016,0.8321773,0.7801899,1.0575148,-0.21071526,0.41506803,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,-0.30475688,-0.44633624,-1.1560377,-0.9869361,-1.1560377,1.4235989,1.4118892,1.4048649,-0.0038141536,0.091130584,-0.09003628,0.26695797,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,-1.0462668,0,0.0005620818340577046
