,F25,F62,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F38,F132,F133,F134,F39,F135,F136,F137,F83,F74,F84,F146,F16,F3,F7,F12,F17,F2,F6,F13,F18,F14,F1,F5,F9,F19,F15,F4,F8,F11,F71,category,1
178,-1.9314377,-0.48691964,1.5274129,-0.6037303,-0.39734986,1.5245221,-0.40391034,1.5072963,16.20956,-1.0331581,-0.7951488,0.28109947,0.42754474,-0.3369514,-0.17892902,1.5092627,-0.7950798,0.08234683,0.36316603,1.0575148,-0.73051065,1.5092628,-0.7951378,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.16178781,-0.30475688,-0.70320654,-1.4442753,-1.8711804,-1.4442753,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,-0.63141876,-0.5867032,-0.58570236,-0.62666297,-0.09003628,-0.52481073,-0.08824511,-0.10301927,1.4990829,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.014821801,-0.015112771,-0.112753056,-0.112720974,2.3582609,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.06000301,2.4794023,-0.42272815,-0.14831778,-0.13667665,-1.3073068,0,0.0002872181463045013
179,0.66372836,-0.48691964,1.5274129,1.6166962,-0.39734986,1.5245221,-0.40391034,1.5072963,-0.8488937,0.8454266,0.39393288,-0.38341188,0.42754474,-0.3369514,-0.17892902,1.5092627,-0.10357127,0.08234683,0.36316603,1.0575148,-0.73051065,1.5092628,-0.10355871,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.16178781,-0.30475688,0.7952038,0.5437098,0.6901027,0.5437098,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,0.13606693,-0.12080871,4.2720737,0.24962194,-0.09003628,0.5352588,-0.08824511,-0.10301927,1.4990829,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.25584984,-0.25586417,-0.112753056,-0.112720974,2.3582609,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.06000301,2.4794023,-0.42272815,-0.14831778,-0.13667665,1.5641325,0,0.007422345024750717
180,0.66372836,-0.55058235,1.5274129,1.6166962,-1.3742962,1.5245221,-0.40391034,1.5072963,-0.36685556,0.8454266,0.39393288,-0.38341188,0.95888686,-0.3369514,-0.02245384,1.5092627,-0.10357127,2.0319061,0.36316603,-1.733323,-0.21071526,1.5092628,-0.10355871,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.16178781,-0.30475688,-0.36071277,-0.9209838,-0.59088266,-0.9209838,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,0.13606693,-0.12080871,4.2720737,0.24962194,-0.09003628,0.5352588,-0.08824511,-0.10301927,1.4990829,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.25584984,-0.25586417,-0.112753056,-0.112720974,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.26314697,0,0.016460866676461895
181,0.66372836,-0.55058235,1.5274129,1.6166962,-0.07170111,1.5245221,-0.40391034,1.5072963,-0.34663013,0.8454266,0.39393288,-0.38341188,0.95888686,-0.3369514,-0.02245384,1.5092627,-0.10357127,-0.27382272,0.7801899,1.0575148,-0.73051065,1.5092628,-0.10355871,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.16178781,-0.30475688,-0.66039485,-1.451873,-1.9186243,-1.451873,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,0.13606693,-0.12080871,4.2720737,0.24962194,-0.09003628,0.5352588,-0.08824511,-0.10301927,1.4990829,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.25584984,-0.25586417,-0.112753056,-0.112720974,2.3582609,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.06000301,2.4794023,-0.42272815,-0.14831778,-0.13667665,-1.0462668,0,0.002165823293983451
182,-0.1353738,-0.42325696,-0.347241,-0.23365924,0.09112326,-0.37504524,-0.30506048,-0.31909415,0.062392447,-0.48042732,0.008620729,0.9872013,-0.23663288,-0.009329149,-0.02245384,-0.46261248,-0.4493256,-1.0049075,-0.47088164,-0.33790413,0.8288755,-0.46261257,-0.4493098,0.82127684,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.49307474,-0.30475688,-0.10384243,0.2844384,0.4872628,0.2844384,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.30704162,-0.4933045,-0.5599999,-0.4027235,-0.09003628,0.09997358,-0.08824511,-0.10301927,-0.40053582,-0.39330015,-0.68461347,-0.076169066,-0.41116032,-0.4083727,-0.63114756,-0.25584984,-0.25586417,-0.09363801,-0.09363023,2.3582609,3.1889007,-0.19129245,-0.18431383,-0.17189401,2.361044,-0.33172852,-0.20027964,-0.19038214,-0.09513031,2.1607478,-0.38955462,-0.14512847,-0.06000301,2.4794023,1.9222562,-0.14831778,-0.13667665,0.25893292,0,8.045422350131068e-05
183,0.66372836,-0.55058235,1.5274129,1.6166962,-1.3742962,1.5245221,-0.40391034,1.5072963,-1.5736365,0.8454266,0.39393288,-0.38341188,0.95888686,-0.3369514,-0.02245384,1.5092627,-0.10357127,2.0319061,0.36316603,-1.733323,-0.21071526,1.5092628,-0.10355871,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.16178781,-0.30475688,0.45270997,0.20133859,0.44256926,0.20133859,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,0.13606693,-0.12080871,4.2720737,0.24962194,-0.09003628,0.5352588,-0.08824511,-0.10301927,1.4990829,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.25584984,-0.25586417,-0.112753056,-0.112720974,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,0.5199728,0,0.0189543434380736
184,0.66372836,-0.38081518,1.5274129,-0.6037303,0.57959634,1.5245221,-0.30506048,1.5072963,-0.89758444,-0.46643415,-0.59213483,-0.75434494,-0.6351395,-0.3369514,-0.02245384,1.5092627,-0.6222027,0.40102473,-0.8879055,-0.33790413,-0.21071526,1.5092628,-0.6221855,-0.22826111,-0.5545398,-0.2560324,-0.46529418,0.5234678,0.77764183,-0.2560324,1.3798654,1.2008175,0.77764183,-0.16178781,-0.30475688,-0.2964952,0.5437098,0.6901027,0.5437098,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,-0.5266558,-0.19223122,-0.50002736,-0.40360865,-0.09003628,-0.9450861,-0.08824511,-0.10301927,1.4990829,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.18858619,-0.18867773,-0.112753056,-0.112720974,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,2.2548258,-0.20027964,-0.19038214,-0.09513031,-0.36730444,2.0101879,-0.14512847,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.26314697,0,3.579412470433329e-05
185,0.66372836,-0.44447786,1.5274129,-0.6037303,-0.39734986,1.5245221,-0.40391034,1.5072963,1.085038,-0.46643415,-0.59213483,-0.75434494,-0.103797294,-0.009329149,-0.02245384,1.5092627,-0.6222027,-1.0236533,0.7801899,1.0575148,-0.21071526,1.5092628,-0.6221855,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.16178781,-0.30475688,-0.2964952,0.5437098,0.6901027,0.5437098,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,-0.5266558,-0.19223122,-0.50002736,-0.40360865,-0.09003628,-0.9450861,-0.08824511,-0.10301927,1.4990829,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.18858619,-0.18867773,-0.112753056,-0.112720974,-0.4008796,1.4012566,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.26314697,0,1.8237165567917356e-05
186,0.7731085,-0.55058235,1.5274129,-0.23365924,-1.3742962,1.5245221,-0.40391034,1.5072963,-1.833566,1.2827134,0.50165457,-0.51970214,0.95888686,-0.3369514,-0.02245384,1.5092627,-0.6222027,-0.19883968,-0.47088164,-0.33790413,-0.21071526,1.5092628,-0.6221855,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.16178781,-0.30475688,0.024592746,-0.57837516,-0.20101757,-0.57837516,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,0.7227396,0.89339066,0.91361123,0.81920713,-0.09003628,0.22192849,-0.08824511,-0.10301927,1.4990829,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.27453417,-0.27452707,-0.112753056,-0.112720974,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,0.25893292,0,0.00047424755899005424
187,0.7731085,-0.55058235,1.5274129,-0.23365924,6.766922,1.5245221,-0.40391034,1.5072963,0.3570014,1.2827134,0.50165457,-0.51970214,0.95888686,-0.3369514,-0.02245384,1.5092627,-0.6222027,-0.27382272,0.7801899,1.0575148,-0.73051065,1.5092628,-0.6221855,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.16178781,-0.30475688,0.045998607,-0.57196456,-0.19207887,-0.57196456,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,0.7227396,0.89339066,0.91361123,0.81920713,-0.09003628,0.22192849,-0.08824511,-0.10301927,1.4990829,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.27453417,-0.27452707,-0.112753056,-0.112720974,2.3582609,-0.38638768,-0.19129245,-0.18431383,5.817538,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,2.0101879,-0.14512847,-0.06000301,2.4794023,-0.42272815,-0.14831778,-0.13667665,0.25893292,0,2.1603438251411425e-05
188,-0.13049698,-0.48691964,1.5274129,-0.6037303,-0.39734986,1.5245221,-0.40391034,1.5072963,-0.45515254,-0.7777824,-0.538274,0.2770275,0.42754474,-0.3369514,-0.17892902,1.5092627,-0.10357127,0.08234683,0.36316603,1.0575148,-0.73051065,1.5092628,-0.10355871,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.16178781,-0.30475688,-0.4677421,-0.4940882,-0.093753114,-0.4940882,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,-0.63452286,-0.56692463,-0.5257299,-0.61736906,-0.09003628,-0.5660878,-0.08824511,-0.10301927,1.4990829,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.25584984,-0.25586417,-0.112753056,-0.112720974,2.3582609,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.06000301,2.4794023,-0.42272815,-0.14831778,-0.13667665,-0.5241869,0,0.0002544274959400698
189,-0.13049698,-0.48691964,1.5274129,-0.6037303,-0.39734986,1.5245221,-0.40391034,1.5072963,-0.12420611,-0.7777824,-0.538274,0.2770275,0.42754474,-0.3369514,-0.17892902,1.5092627,-0.10357127,0.08234683,0.36316603,1.0575148,-0.73051065,1.5092628,-0.10355871,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.16178781,-0.30475688,-0.4677421,-0.4940882,-0.093753114,-0.4940882,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,-0.63452286,-0.56692463,-0.5257299,-0.61736906,-0.09003628,-0.5660878,-0.08824511,-0.10301927,1.4990829,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.25584984,-0.25586417,-0.112753056,-0.112720974,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.5241869,0,0.0009578769971936806
190,-0.13049698,-0.55058235,1.5274129,-0.6037303,-0.7229986,1.5245221,-0.40391034,1.5072963,-1.0493518,-0.7777824,-0.538274,0.2770275,0.95888686,-0.3369514,-0.02245384,1.5092627,-0.10357127,-0.9861617,-0.053857777,-0.33790413,-0.73051065,1.5092628,-0.10355871,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.16178781,-0.30475688,-0.66039485,-0.8143786,-0.463678,-0.8143786,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,-0.63452286,-0.56692463,-0.5257299,-0.61736906,-0.09003628,-0.5660878,-0.08824511,-0.10301927,1.4990829,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.25584984,-0.25586417,-0.112753056,-0.112720974,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.7852268,0,0.0007696751551438042
191,-0.13049698,0.23459081,1.5274129,-0.6037303,0.57959634,1.5245221,0.28803876,1.5072963,0.72572464,-0.7777824,-0.538274,0.2770275,-1.195203,1.0554432,-0.02245384,1.5092627,-0.10357127,0.8321773,0.7801899,1.0575148,0.30908012,1.5092628,-0.10355871,0.29662398,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,-0.16178781,-0.30475688,-0.4677421,-0.4940882,-0.093753114,-0.4940882,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,-0.63452286,-0.56692463,-0.5257299,-0.61736906,-0.09003628,-0.5660878,-0.08824511,-0.10301927,1.4990829,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.25584984,-0.25586417,-0.112753056,-0.112720974,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.5241869,0,0.00023793140364997627
192,-0.13049698,0.23459081,1.5274129,-0.6037303,-0.07170111,1.5245221,0.28803876,1.5072963,0.57529444,-0.7777824,-0.538274,0.2770275,-1.8845116,1.0554432,-0.02245384,1.5092627,-0.10357127,0.8321773,0.7801899,1.0575148,0.30908012,1.5092628,-0.10355871,0.29662398,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,-0.16178781,-0.30475688,-0.4677421,-0.4940882,-0.093753114,-0.4940882,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,-0.63452286,-0.56692463,-0.5257299,-0.61736906,-0.09003628,-0.5660878,-0.08824511,-0.10301927,1.4990829,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.25584984,-0.25586417,-0.112753056,-0.112720974,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.5241869,0,0.0004130402891996175
193,0.93543696,-0.31715247,1.5274129,-0.6037303,0.57959634,1.5245221,-0.40391034,1.5072963,0.5101797,-0.3649836,-0.7868625,-1.3398443,-0.49022797,-0.3369514,-0.02245384,1.5092627,-0.6222027,2.0319061,0.36316603,-1.733323,-0.21071526,1.5092628,-0.6221855,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.16178781,-0.30475688,-0.68180066,-1.0152428,-0.7160246,-1.0152428,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,-0.43741328,-0.1460813,-0.5171624,-0.3350106,-0.09003628,-0.8081214,-0.08824511,-0.10301927,1.4990829,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.18858619,-0.18867773,-0.112753056,-0.112720974,-0.4008796,1.4012566,-0.19129245,-0.18431383,-0.17189401,-0.36700165,2.2548258,-0.20027964,-0.19038214,-0.09513031,2.1607478,2.0101879,-0.14512847,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.7852268,0,9.513872935595537e-05
194,0.93543696,-0.48691964,1.5274129,-0.6037303,-0.39734986,1.5245221,-0.40391034,1.5072963,2.6084125,-0.3649836,-0.7868625,-1.3398443,0.42754474,-0.3369514,-0.17892902,1.5092627,-0.6222027,0.08234683,0.36316603,1.0575148,-0.73051065,1.5092628,-0.6221855,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.16178781,-0.30475688,-0.03962484,1.3155884,0.9582638,1.3155884,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,-0.43741328,-0.1460813,-0.5171624,-0.3350106,-0.09003628,-0.8081214,-0.08824511,-0.10301927,1.4990829,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.18858619,-0.18867773,-0.112753056,-0.112720974,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,1.3030926,0,0.0010663986751558417
195,0.19485672,-0.33837336,1.5274129,-0.6037303,0.57959634,1.5245221,-0.2062106,1.5072963,0.69413435,-0.90372103,-0.7951488,-0.8017907,-0.6351395,0.15448198,-0.02245384,1.5092627,-0.7950798,0.40102473,-0.8879055,-0.33790413,-0.21071526,1.5092628,-0.7951378,-0.22826111,-0.5545398,-0.2560324,-0.46529418,0.5234678,0.77764183,-0.2560324,1.3798654,1.2008175,0.77764183,-0.16178781,-0.30475688,-0.38211864,1.4687295,1.074467,1.4687295,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,-0.61667436,-0.5086878,-0.45718983,-0.58019334,-0.09003628,-0.62237465,-0.08824511,-0.10301927,1.4990829,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.18858619,-0.18867773,-0.112753056,-0.112720974,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,2.361044,-0.33172852,-0.20027964,-0.19038214,-0.09513031,2.1607478,-0.38955462,-0.14512847,-0.06000301,-0.40332302,1.9222562,-0.14831778,-0.13667665,-0.002107025,0,4.5373704763056976e-05
196,-1.9188973,2.1232507,1.5274129,0.50648296,1.8821913,1.5245221,3.3523848,1.5072963,-0.68448204,0.15976073,0.004477586,-0.30136973,-1.0146697,-0.3369514,-0.17892902,1.5092627,-0.10357127,-1.0049075,-0.8879055,-1.733323,-0.21071526,1.5092628,-0.10355871,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.16178781,-0.30475688,-0.70320654,-1.451873,-1.9186243,-1.451873,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,0.024319764,0.012147004,0.2282107,0.030550707,-0.09003628,0.038058013,-0.08824511,-0.10301927,1.4990829,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.25584984,-0.25586417,-0.112753056,-0.112720974,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,2.1607478,-0.38955462,-0.14512847,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-1.3073068,0,2.3131835882694623e-05
197,-1.9188973,0.10726545,1.5274129,0.50648296,-0.07170111,1.5245221,0.28803876,1.5072963,-0.4199932,0.15976073,0.004477586,-0.30136973,-1.9206448,-0.3369514,-0.02245384,1.5092627,-0.10357127,0.8321773,0.7801899,1.0575148,-0.21071526,1.5092628,-0.10355871,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,-0.16178781,-0.30475688,0.2172455,0.105417654,0.37518516,0.105417654,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,0.024319764,0.012147004,0.2282107,0.030550707,-0.09003628,0.038058013,-0.08824511,-0.10301927,1.4990829,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.25584984,-0.25586417,-0.112753056,-0.112720974,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,0.5199728,0,0.0014714643130383862
198,-1.9188973,-0.55058235,1.5274129,0.50648296,-0.07170111,1.5245221,-0.40391034,1.5072963,-1.7550321,0.15976073,0.004477586,-0.30136973,0.95888686,-0.3369514,-0.02245384,1.5092627,-0.10357127,-1.0049075,-0.8879055,-1.733323,-0.73051065,1.5092628,-0.10355871,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.16178781,-0.30475688,-0.70320654,-1.451873,-1.9186243,-1.451873,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,0.024319764,0.012147004,0.2282107,0.030550707,-0.09003628,0.038058013,-0.08824511,-0.10301927,1.4990829,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.25584984,-0.25586417,-0.112753056,-0.112720974,2.3582609,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,2.0101879,-0.14512847,-0.06000301,2.4794023,-0.42272815,-0.14831778,-0.13667665,-1.3073068,0,0.00019114868572346418
199,-1.9188973,-0.55058235,1.5274129,0.50648296,-1.3742962,1.5245221,-0.40391034,1.5072963,-1.7449563,0.15976073,0.004477586,-0.30136973,0.95888686,-0.3369514,-0.02245384,1.5092627,-0.10357127,-1.0049075,-0.8879055,-1.733323,-0.21071526,1.5092628,-0.10355871,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.16178781,-0.30475688,-0.70320654,-1.451873,-1.9186243,-1.451873,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,0.024319764,0.012147004,0.2282107,0.030550707,-0.09003628,0.038058013,-0.08824511,-0.10301927,1.4990829,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.25584984,-0.25586417,-0.112753056,-0.112720974,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-1.3073068,0,3.5392263719779104e-05
200,-0.5025288,2.6325521,1.5274129,0.50648296,1.8821913,1.5245221,3.253535,1.5072963,0.6302121,0.6460238,0.20334838,-0.44703674,0.53381324,5.396438,0.44697163,1.5092627,-0.7950798,-0.77995837,-2.138977,-0.33790413,-0.21071526,1.5092628,-0.7951378,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.16178781,-0.30475688,-0.33930692,-1.0444465,-0.86935776,-1.0444465,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,0.25014216,0.27256438,0.8964762,0.298747,-0.09003628,0.1393744,-0.08824511,-0.10301927,1.4990829,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.25584984,-0.25586417,-0.112753056,-0.112720974,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.7852268,0,2.7788364923625296e-05
