,F25,F62,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F74,F84,F146,F16,F3,F7,F12,F17,F2,F6,F13,F18,F14,F1,F5,F9,F10,F19,F15,F4,F8,F11,F71,category,1
248,-0.039927438,-0.1261644,1.5274129,-0.6037303,1.2308939,1.5245221,0.1891889,1.5072963,0.8254927,-0.37897676,-0.47612688,-0.5645008,0.0024710323,0.5640098,-0.02245384,1.5092627,-0.7950798,-1.0049075,-0.8879055,-1.733323,-0.21071526,1.5092628,-0.7951378,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.16178781,-0.30475688,-0.7246124,-1.487962,-2.2603579,-1.487962,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,-0.41490865,-0.5064902,-0.50002736,-0.4664533,-0.09003628,-0.13830754,-0.08824511,0.9690471,-0.10301927,1.4990829,-0.067115605,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.25584984,-0.25586417,-0.112753056,-0.112720974,2.3582609,1.4012566,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,2.4794023,-0.42272815,-0.14831778,-0.13667665,-1.3073068,0,9.83582340645805e-07
249,0.46308193,-0.1261644,1.5274129,-0.6037303,-0.07170111,1.5245221,-0.2062106,1.5072963,0.51097256,-0.6483455,-0.8158645,-1.3031058,-1.7509578,1.7106878,-0.02245384,1.5092627,-0.6222027,-0.19883968,-0.47088164,-0.33790413,0.30908012,1.5092628,-0.6221855,0.29662398,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.16178781,-0.30475688,-0.57477134,-0.17213574,0.16959491,-0.17213574,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,-0.39628413,-0.5064902,-0.5685674,-0.45937222,-0.09003628,-0.093278036,-0.08824511,-0.11946072,-0.10301927,1.4990829,-0.067115605,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.18858619,-0.18867773,-0.112753056,-0.112720974,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.5241869,0,6.93553834814601e-05
250,0.46308193,-0.1261644,1.5274129,-0.6037303,0.57959634,1.5245221,-0.2062106,1.5072963,0.8994974,-0.6483455,-0.8158645,-1.3031058,0.6400815,1.7106878,-0.02245384,1.5092627,-0.6222027,0.40102473,-0.8879055,-0.33790413,0.30908012,1.5092628,-0.6221855,0.29662398,-0.5545398,-0.2560324,-0.46529418,0.5234678,0.77764183,-0.2560324,1.3798654,1.2008175,0.77764183,-0.16178781,-0.30475688,-0.6175831,-0.2894252,0.01626173,-0.2894252,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,-0.39628413,-0.5064902,-0.5685674,-0.45937222,-0.09003628,-0.093278036,-0.08824511,-0.11946072,-0.10301927,1.4990829,-0.067115605,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.18858619,-0.18867773,-0.112753056,-0.112720974,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.5241869,0,4.03218405174971e-05
251,-0.46003082,-0.21104799,1.5274129,-0.6037303,0.57959634,1.5245221,-0.30506048,1.5072963,0.42447338,-0.97718525,-0.7992919,-0.46700713,-1.2328995,-0.3369514,-0.02245384,1.5092627,-0.6222027,2.0319061,0.36316603,-1.733323,-0.21071526,1.5092628,-0.6221855,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.16178781,-0.30475688,-0.4677421,0.863288,0.7389217,0.863288,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,-0.61124223,-0.5713198,-0.5257299,-0.60586226,-0.09003628,-0.502296,-0.08824511,-1.5101846,-0.10301927,1.4990829,-0.067115605,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.18858619,-0.18867773,-0.112753056,-0.112720974,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,0.5199728,0,0.0021559891976991683
252,-0.46003082,-0.38081518,1.5274129,-0.6037303,-0.07170111,1.5245221,-0.40391034,1.5072963,1.0724955,-0.97718525,-0.7992919,-0.46700713,-1.2328995,-0.17314029,-0.17892902,1.5092627,-0.6222027,0.40102473,-0.8879055,-0.33790413,-0.21071526,1.5092628,-0.6221855,-0.22826111,-0.5545398,-0.2560324,-0.46529418,0.5234678,0.77764183,-0.2560324,1.3798654,1.2008175,0.77764183,-0.16178781,-0.30475688,-0.4677421,0.863288,0.7389217,0.863288,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,-0.61124223,-0.5713198,-0.5257299,-0.60586226,-0.09003628,-0.502296,-0.08824511,-1.5101846,-0.10301927,1.4990829,-0.067115605,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.18858619,-0.18867773,-0.112753056,-0.112720974,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,2.361044,-0.33172852,-0.20027964,-0.19038214,-0.09513031,2.1607478,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,1.9222562,-0.14831778,-0.13667665,0.5199728,0,0.00010977249513812548
253,0.684629,-0.55058235,1.5274129,0.13641186,-1.3742962,1.5245221,-0.40391034,1.5072963,-1.1410619,-0.6483455,-0.48441315,-0.019097114,0.95888686,-0.3369514,-0.17892902,1.5092627,-0.27644843,0.08234683,0.36316603,1.0575148,-0.73051065,1.5092628,-0.2764343,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.16178781,-0.30475688,0.73098624,1.0209402,0.76436263,1.0209402,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,-0.40792444,-0.20871334,-0.54286486,-0.34474707,-0.09003628,-0.6298796,-0.08824511,-0.6402971,-0.10301927,1.4990829,-0.067115605,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.27453417,-0.27452707,-0.112753056,-0.112720974,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,1.3030926,0,0.0022623586443776345
254,0.684629,-0.55058235,1.5274129,0.13641186,-1.3742962,1.5245221,-0.40391034,1.5072963,-1.2342823,-0.6483455,-0.48441315,-0.019097114,0.95888686,-0.3369514,-0.17892902,1.5092627,-0.27644843,0.08234683,0.36316603,1.0575148,-0.73051065,1.5092628,-0.2764343,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.16178781,-0.30475688,0.8166097,1.0451578,0.77467656,1.0451578,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,-0.40792444,-0.20871334,-0.54286486,-0.34474707,-0.09003628,-0.6298796,-0.08824511,-0.6402971,-0.10301927,1.4990829,-0.067115605,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.27453417,-0.27452707,-0.112753056,-0.112720974,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,1.3030926,0,0.002267117037668085
255,0.684629,-0.55058235,1.5274129,0.13641186,0.25394762,1.5245221,-0.40391034,1.5072963,-1.4455814,-0.6483455,-0.48441315,-0.019097114,0.95888686,-0.3369514,-0.02245384,1.5092627,-0.27644843,-0.5925007,-0.053857777,-0.33790413,-0.73051065,1.5092628,-0.2764343,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.16178781,-0.30475688,0.8166097,1.0451578,0.77467656,1.0451578,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,-0.40792444,-0.20871334,-0.54286486,-0.34474707,-0.09003628,-0.6298796,-0.08824511,-0.6402971,-0.10301927,1.4990829,-0.067115605,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.27453417,-0.27452707,-0.112753056,-0.112720974,-0.4008796,-0.38638768,-0.19129245,3.8452923,-0.17189401,-0.36700165,-0.33172852,4.9930186,5.252594,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,14.611175,1.3030926,0,5.0177567692317096e-05
256,0.684629,-0.55058235,1.5274129,0.13641186,-1.3742962,1.5245221,-0.40391034,1.5072963,-0.37665582,-0.6483455,-0.48441315,-0.019097114,0.95888686,-0.3369514,-0.02245384,1.5092627,-0.27644843,-0.42378882,-0.053857777,-0.33790413,-0.21071526,1.5092628,-0.2764343,-0.22826111,-0.5545398,-0.34821066,-0.5265527,2.857456,0.9465304,-0.34821066,-0.9040411,0.3501744,0.9465304,-0.16178781,-0.30475688,-0.5533655,-0.6158888,-0.24846147,-0.6158888,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,-0.40792444,-0.20871334,-0.54286486,-0.34474707,-0.09003628,-0.6298796,-0.08824511,-0.6402971,-0.10301927,1.4990829,-0.067115605,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.27453417,-0.27452707,-0.112753056,-0.112720974,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.26314697,0,1.2794400890615056e-05
257,-2.3954325,0.06482366,1.5274129,-0.6037303,1.2308939,1.5245221,0.09033903,1.5072963,-0.39273113,-0.1935671,-0.09081467,-0.0025660628,-1.3497032,0.8097265,-0.02245384,1.5092627,-0.10357127,-0.61124647,0.7801899,1.0575148,0.8288755,1.5092628,-0.10355871,0.82127684,-0.5545398,-0.34821066,-0.5265527,-0.15450571,-1.3560618,-0.34821066,-0.9040411,-0.07514721,-1.3560618,-0.16178781,-0.30475688,-0.12524828,0.44588947,0.67428803,0.44588947,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,-0.5755452,-0.52736753,-0.5171624,-0.56735885,-0.09003628,-0.49103865,-0.08824511,-0.6775339,-0.10301927,1.4990829,-0.067115605,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.25771827,-0.25773045,-0.112753056,-0.112720974,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,1.0420527,0,4.646452514887179e-05
258,-2.3954325,-0.48691964,1.5274129,-0.6037303,-0.07170111,1.5245221,-0.40391034,1.5072963,-0.35900617,-0.1935671,-0.09081467,-0.0025660628,-0.103797294,-0.3369514,-0.17892902,1.5092627,-0.10357127,0.08234683,0.36316603,1.0575148,-0.73051065,1.5092628,-0.10355871,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.16178781,-0.30475688,-0.12524828,0.44588947,0.67428803,0.44588947,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,-0.5755452,-0.52736753,-0.5171624,-0.56735885,-0.09003628,-0.49103865,-0.08824511,-0.6775339,-0.10301927,1.4990829,-0.067115605,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.25771827,-0.25773045,-0.112753056,-0.112720974,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,1.0420527,0,0.0024469364609592194
259,-2.3954325,-0.48691964,1.5274129,-0.6037303,-0.39734986,1.5245221,-0.40391034,1.5072963,1.4866722,-0.1935671,-0.09081467,-0.0025660628,0.42754474,-0.3369514,-0.17892902,1.5092627,-0.10357127,0.08234683,0.36316603,1.0575148,-0.73051065,1.5092628,-0.10355871,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.16178781,-0.30475688,-0.12524828,0.44588947,0.67428803,0.44588947,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,-0.5755452,-0.52736753,-0.5171624,-0.56735885,-0.09003628,-0.49103865,-0.08824511,-0.6775339,-0.10301927,1.4990829,-0.067115605,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.25771827,-0.25773045,-0.112753056,-0.112720974,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,6.890447,-0.029961083,-0.06000301,-0.40332302,-0.42272815,6.7422795,-0.13667665,1.0420527,0,0.0004244993327975519
260,-2.3954325,0.06482366,1.5274129,-0.6037303,1.2308939,1.5245221,0.09033903,1.5072963,-0.37433562,-0.1935671,-0.09081467,-0.0025660628,-1.1298374,0.8097265,-0.02245384,1.5092627,-0.10357127,-0.46128032,0.7801899,1.0575148,0.8288755,1.5092628,-0.10355871,0.82127684,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.6794086,0.10115841,-0.14262088,0.3501744,0.6794086,-0.16178781,-0.30475688,-0.12524828,0.44588947,0.67428803,0.44588947,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,-0.5755452,-0.52736753,-0.5171624,-0.56735885,-0.09003628,-0.49103865,-0.08824511,-0.6775339,-0.10301927,1.4990829,-0.067115605,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.25771827,-0.25773045,-0.112753056,-0.112720974,-0.4008796,1.4012566,-0.19129245,-0.18431383,-0.17189401,2.361044,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,1.9222562,-0.14831778,-0.13667665,1.0420527,0,0.00013168264185135743
261,-2.3954325,0.06482366,1.5274129,-0.6037303,-1.3742962,1.5245221,0.09033903,1.5072963,-0.3130174,-0.1935671,-0.09081467,-0.0025660628,0.95888686,0.8097265,-0.02245384,1.5092627,-0.10357127,-0.46128032,0.7801899,1.0575148,0.8288755,1.5092628,-0.10355871,0.82127684,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.6794086,0.10115841,-0.14262088,0.3501744,0.6794086,-0.16178781,-0.30475688,-0.12524828,0.44588947,0.67428803,0.44588947,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,-0.5755452,-0.52736753,-0.5171624,-0.56735885,-0.09003628,-0.49103865,-0.08824511,-0.6775339,-0.10301927,1.4990829,-0.067115605,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.25771827,-0.25773045,-0.112753056,-0.112720974,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,2.361044,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,1.9222562,-0.14831778,-0.13667665,1.0420527,0,5.508304203455344e-05
262,-0.46003082,0.21336992,1.5274129,0.50648296,0.57959634,1.5245221,0.97998786,1.5072963,1.0209956,1.384164,0.8331059,-0.31801364,-1.8749379,-0.3369514,-0.02245384,1.5092627,-0.10357127,-0.89243287,0.7801899,1.0575148,-0.21071526,1.5092628,-0.10355871,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.16178781,0.93293947,-0.40352452,-1.2018613,-1.1402694,-1.2018613,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,0.35335308,0.297837,0.2282107,0.3332673,-0.09003628,0.3457596,-0.08824511,0.46741948,-0.10301927,1.4990829,-0.067115605,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.10076978,-0.1009621,-0.112753056,-0.112720974,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.7852268,0,0.00025280765608526784
263,-0.46003082,1.8685999,1.5274129,0.50648296,2.5334888,1.5245221,5.3293824,1.5072963,-0.1036464,1.384164,0.8331059,-0.31801364,-1.6978238,-0.3369514,-0.17892902,1.5092627,-0.10357127,2.0319061,0.36316603,-1.733323,-0.21071526,1.5092628,-0.10355871,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.16178781,0.93293947,0.6881745,0.20798656,0.4473824,0.20798656,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,0.35335308,0.297837,0.2282107,0.3332673,-0.09003628,0.3457596,-0.08824511,0.46741948,-0.10301927,1.4990829,-0.067115605,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.10076978,-0.1009621,-0.112753056,-0.112720974,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,2.2548258,-0.20027964,-0.19038214,-0.09513031,-0.36730444,2.0101879,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,0.7810128,0,0.0021129302135898683
264,-0.46003082,-0.020059932,1.5274129,0.50648296,1.2308939,1.5245221,0.48573852,1.5072963,-1.233489,1.384164,0.8331059,-0.31801364,-1.2089891,-0.3369514,-0.02245384,1.5092627,-0.10357127,2.0319061,0.36316603,-1.733323,-0.21071526,1.5092628,-0.10355871,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.16178781,0.93293947,0.6881745,0.20798656,0.4473824,0.20798656,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,0.35335308,0.297837,0.2282107,0.3332673,-0.09003628,0.3457596,-0.08824511,0.46741948,-0.10301927,1.4990829,-0.067115605,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.10076978,-0.1009621,-0.112753056,-0.112720974,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,0.7810128,0,0.009618880147967766
265,-0.46003082,-0.48691964,1.5274129,0.50648296,-0.39734986,1.5245221,-0.40391034,1.5072963,-1.5494289,1.384164,0.8331059,-0.31801364,0.42754474,-0.3369514,-0.17892902,1.5092627,-0.10357127,0.08234683,0.36316603,1.0575148,-0.73051065,1.5092628,-0.10355871,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.16178781,0.93293947,2.7217314,1.5781838,1.2470527,1.5781838,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,0.35335308,0.297837,0.2282107,0.3332673,-0.09003628,0.3457596,-0.08824511,0.46741948,-0.10301927,1.4990829,-0.067115605,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.10076978,-0.1009621,-0.112753056,-0.112720974,2.3582609,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,2.4794023,-0.42272815,-0.14831778,-0.13667665,2.3472524,0,0.0045333163248618144
267,-0.46003082,-0.21104799,1.5274129,-0.6037303,-1.3742962,1.5245221,0.38688862,1.5072963,-0.3853729,-0.09911312,-0.7785762,-1.3900713,0.95888686,-0.3369514,-0.17892902,1.5092627,-0.6222027,2.0319061,0.36316603,-1.733323,-0.21071526,1.5092628,-0.6221855,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.16178781,-0.30475688,-0.7246124,-1.5050569,-2.324304,-1.5050569,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,-0.38309178,-0.19223122,-0.48289233,-0.3208484,-0.09003628,-0.59798366,-0.08824511,0.3280756,-0.10301927,1.4990829,-0.067115605,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.18858619,-0.18867773,-0.112753056,-0.112720974,-0.4008796,-0.38638768,4.1615868,-0.18431383,-0.17189401,-0.36700165,2.2548258,-0.20027964,-0.19038214,-0.09513031,-0.36730444,2.0101879,-0.14512847,-0.029961083,-0.06000301,-0.40332302,1.9222562,-0.14831778,-0.13667665,-1.3073068,0,6.0426864413773756e-05
268,-0.46003082,0.17092814,1.5274129,-0.6037303,-1.3742962,1.5245221,0.09033903,1.5072963,0.46449757,-0.09911312,-0.7785762,-1.3900713,0.95888686,0.48210424,-0.02245384,1.5092627,-0.6222027,-0.7612125,-0.8879055,-0.33790413,-0.21071526,1.5092628,-0.6221855,-0.22826111,-0.5545398,2.3480036,0.6084233,0.5234678,0.77764183,2.3480036,1.3798654,1.2008175,0.77764183,-0.16178781,-0.30475688,-0.27508932,0.1930286,0.4391313,0.1930286,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,-0.38309178,-0.19223122,-0.48289233,-0.3208484,-0.09003628,-0.59798366,-0.08824511,0.3280756,-0.10301927,1.4990829,-0.067115605,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.18858619,-0.18867773,-0.112753056,-0.112720974,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,2.1607478,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,1.9222562,-0.14831778,-0.13667665,-0.002107025,0,0.0017100643622566828
269,0.6874158,-0.48691964,1.5274129,-0.6037303,-0.07170111,1.5245221,-0.40391034,1.5072963,2.813306,0.5585664,0.8041039,0.27383402,-0.103797294,-0.3369514,0.44697163,1.5092627,-0.7950798,0.08234683,0.36316603,1.0575148,-0.73051065,1.5092628,-0.7951378,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.16178781,-0.30475688,3.256878,1.5781838,1.2470527,1.5781838,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,0.31998414,0.38024753,0.3909933,0.3558383,-0.09003628,0.12436457,-0.08824511,-0.12728292,-0.10301927,1.4990829,-0.067115605,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.25584984,-0.25586417,-0.112753056,-0.112720974,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,2.6082923,0,0.014605113445351358
270,-0.79095805,1.0622058,1.5274129,2.7269096,0.25394762,1.5245221,-0.40391034,1.5072963,0.089262314,0.068805054,-0.59627795,-1.1355183,-0.9916981,-0.3369514,-0.17892902,1.5092627,0.9336917,2.0319061,0.36316603,-1.733323,-0.21071526,1.5092628,0.93369454,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.16178781,-0.30475688,-0.638989,-1.3500164,-1.4132437,-1.3500164,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,-0.1471811,-0.46363667,-0.4143523,-0.29208148,-0.09003628,0.4358186,-0.08824511,0.1913318,-0.10301927,1.4990829,-0.067115605,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.18858619,-0.18867773,-0.112753056,-0.112720974,-0.4008796,1.4012566,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,2.0101879,-0.14512847,-0.029961083,-0.06000301,-0.40332302,1.9222562,-0.14831778,-0.13667665,-0.5241869,0,0.00021347783028820874
271,-0.79095805,0.14970724,1.5274129,2.7269096,-0.07170111,1.5245221,-0.40391034,1.5072963,0.24852838,0.068805054,-0.59627795,-1.1355183,-1.1664817,-0.3369514,-0.02245384,1.5092627,0.9336917,-1.0049075,-0.47088164,-0.33790413,-0.21071526,1.5092628,0.93369454,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.16178781,-0.30475688,-0.68180066,-1.3927534,-1.5631388,-1.3927534,1.4235989,-0.12017847,0.4404576,0.79000217,1.4118892,1.4048649,-0.0038141536,-0.1471811,-0.46363667,-0.4143523,-0.29208148,-0.09003628,0.4358186,-0.08824511,0.1913318,-0.10301927,1.4990829,-0.067115605,1.4721636,1.5051763,-0.076169066,1.4909992,1.5280974,-0.0323216,-0.18858619,-0.18867773,-0.112753056,-0.112720974,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.7852268,0,1.942902542203986e-05
