,F67,F34,F103,F105,F107,F95,F109,F22,F79,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F115,F88,F70,F41,F45,F44,F46,F128,F36,F130,F132,F133,F134,F135,F136,F137,F16,F12,F17,F6,F13,F1,F5,F15,category,1
122,-0.23365924,-1.3742962,-0.7910056,0.95888686,-0.3369514,-0.27644843,-1.0236533,-0.33790413,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.17125078,-1.1849854,-0.34821066,-0.9040411,-1.5637398,-1.1849854,-0.30475688,-2.3318677,-1.5088557,-0.6991447,-0.6742548,-0.7387583,-0.36697465,-0.5771349,-0.09003628,-1.1664813,-0.7860429,-0.7526098,-0.88234997,-0.77863634,-0.8392951,0.4280187,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,4.972759405300932e-06
123,-0.23365924,-1.3742962,-0.7910056,0.95888686,-0.3369514,-0.27644843,-0.61124647,1.0575148,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.15450571,-1.3560618,-0.34821066,-0.9040411,-0.07514721,-1.3560618,-0.30475688,0.43088016,0.17878293,-0.6991447,-0.6742548,-0.7387583,-0.36697465,-0.5771349,-0.09003628,-1.1664813,-0.7860429,-0.7526098,-0.88234997,-0.77863634,-0.8392951,0.4280187,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,1.4743262849955627e-05
124,-0.23365924,2.20784,-0.5341309,0.95888686,-0.3369514,-0.7950798,-0.27382272,1.0575148,-0.73051065,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,0.7127932,0.67643213,-0.6991447,-0.6742548,-0.7387583,-0.36697465,-0.19159712,-0.09003628,0.1656416,-0.9794662,-0.9649372,-0.9429892,-0.9735209,-0.9923987,1.228515,2.3582609,-0.18431383,-0.17189401,-0.33172852,-0.20027964,2.1607478,-0.38955462,2.4794023,0,2.3738241890489273e-05
125,1.6166962,0.57959634,1.0278336,-0.29878536,-0.3369514,-0.7950798,-0.46128032,1.0575148,-0.21071526,-0.22826111,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.6794086,0.10115841,-0.14262088,0.3501744,0.6794086,-0.30475688,0.3614333,0.06552974,-0.6991447,-0.6742548,-0.7387583,-0.36697465,0.7765311,-0.09003628,1.3532947,-0.9485137,-0.9480653,-0.89402586,-0.947097,-0.93421584,1.4024218,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.00042831863713305195
126,2.3568385,0.57959634,1.1396984,-0.103797294,-0.3369514,-0.6222027,0.8321773,1.0575148,-0.21071526,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,-0.30475688,0.70866764,0.6348822,-0.6991447,-0.6742548,-0.7387583,-0.36697465,-0.5085949,-0.09003628,-0.706805,-0.9485137,-0.9480653,-0.89402586,-0.947097,-0.93421584,1.4024218,2.3582609,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.36730444,-0.38955462,2.4794023,0,9.206539233648598e-05
127,2.3568385,-1.3742962,1.1396984,0.95888686,0.23638754,-0.6222027,0.8321773,1.0575148,-0.21071526,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,-0.30475688,-0.6383265,-0.9561232,-0.6991447,-0.6742548,-0.7387583,-0.36697465,-0.5085949,-0.09003628,-0.706805,-0.9485137,-0.9480653,-0.89402586,-0.947097,-0.93421584,1.4024218,2.3582609,-0.18431383,5.817538,-0.33172852,-0.20027964,-0.36730444,-0.38955462,2.4794023,0,3.7448132922468725e-05
128,-0.6037303,0.57959634,-0.70399964,-1.6795018,0.31829312,-0.7950798,2.0319061,-1.733323,-0.21071526,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,-0.39423114,-0.7110974,-0.6991447,-0.6742548,-0.7387583,-0.36697465,-0.5514324,-0.09003628,-0.81562626,-0.9781269,-0.955921,-0.9350797,-0.96894616,-1.0061975,-0.4352482,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.0012632911001677534
129,-0.6037303,0.57959634,-0.7578605,-0.103797294,0.72782093,-0.7950798,2.0319061,-1.733323,-0.21071526,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,-0.19207887,-0.5736266,-0.6991447,-0.6742548,-0.7387583,-0.36697465,-0.58570236,-0.09003628,-0.592355,-0.9781269,-0.955921,-0.9350797,-0.96894616,-1.0061975,-0.4352482,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.00048480628211231084
130,-0.6037303,-0.39734986,-0.6749977,0.42754474,-0.3369514,-0.7950798,0.08234683,1.0575148,-0.73051065,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.30475688,0.71485597,0.69044036,-0.6991447,-0.6742548,-0.7387583,-0.36697465,-0.5771349,-0.09003628,-0.29028213,-0.9781269,-0.955921,-0.9350797,-0.96894616,-1.0061975,-0.4352482,2.3582609,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.36730444,-0.38955462,2.4794023,0,0.0002461245331099869
131,-0.6037303,0.41677198,-0.72885853,0.95888686,-0.3369514,-0.4493256,-0.29256848,1.0575148,-0.73051065,-0.7526805,1.4804965,-0.34821066,-0.5265527,1.8295028,0.7172509,-0.34821066,2.1411674,-1.1384512,0.7172509,-0.30475688,0.71485597,0.69044036,-0.6991447,-0.6742548,-0.7387583,-0.36697465,-0.49145985,-0.09003628,-0.38596982,-0.9781269,-0.955921,-0.9350797,-0.96894616,-1.0061975,-0.4352482,-0.4008796,-0.18431383,-0.17189401,4.8413806,-0.20027964,2.1607478,4.40993,-0.40332302,0,9.573529462456372e-06
132,-0.6037303,-0.07170111,-0.72885853,-1.4241022,-0.17314029,-0.4493256,-0.7612125,-0.33790413,0.30908012,0.29662398,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,0.71485597,0.69044036,-0.6991447,-0.6742548,-0.7387583,-0.36697465,-0.49145985,-0.09003628,-0.38596982,-0.9781269,-0.955921,-0.9350797,-0.96894616,-1.0061975,-0.4352482,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,6.0409844924899486e-05
133,-0.6037303,1.2308939,-0.72885853,-0.31633413,-0.17314029,-0.4493256,-0.7612125,-0.33790413,0.30908012,0.29662398,-0.5545398,2.3480036,0.6084233,0.5234678,0.77764183,2.3480036,1.3798654,1.2008175,0.77764183,-0.30475688,0.71485597,0.69044036,-0.6991447,-0.6742548,-0.7387583,-0.36697465,-0.49145985,-0.09003628,-0.38596982,-0.9781269,-0.955921,-0.9350797,-0.96894616,-1.0061975,-0.4352482,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.005000953808558215
134,-0.6037303,-1.3742962,-0.75371736,0.95888686,0.5640098,-0.7950798,-0.34880576,1.0575148,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.30475688,-0.5998213,-0.93594176,-0.6991447,-0.6742548,-0.7387583,-0.36697465,-0.1658946,-0.09003628,-0.5098009,-0.9781269,-0.955921,-0.9350797,-0.96894616,-1.0061975,-0.4352482,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,6.381429081504358e-05
136,-0.6037303,1.2308939,-0.3601189,-1.0266548,5.642155,-0.6222027,-0.94867015,1.0575148,-0.21071526,-0.22826111,-0.5545398,3.2467418,0.5171034,-0.43945664,0.6794086,3.2467418,-0.14262088,0.3501744,0.6794086,2.7894843,-0.789597,-1.0283014,-0.6991447,-0.6742548,-0.7387583,-0.36697465,-0.22586714,-0.09003628,-0.39535096,-0.97053754,-0.9534214,-0.93733954,-0.96373993,-0.98870736,2.0083616,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.010298177125856024
137,-0.23365924,-1.3742962,-0.032810688,0.95888686,-0.3369514,-0.6222027,-0.89243287,1.0575148,-0.21071526,-0.22826111,-0.5545398,0.45066768,-0.048274774,0.5234678,0.77764183,0.45066765,1.3798654,1.2008175,0.77764183,-0.30475688,0.3799983,0.11372764,-0.6991447,-0.6742548,-0.7387583,-0.36697465,-0.4400548,-0.09003628,0.011790802,-0.97053754,-0.9534214,-0.93733954,-0.96373993,-0.98870736,2.0083616,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,6.880650030151717e-05
138,-0.23365924,-0.07170111,-0.032810688,-0.86285764,-0.3369514,-0.6222027,-0.77995837,-0.33790413,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.30475688,0.3799983,0.11372764,-0.6991447,-0.6742548,-0.7387583,-0.36697465,-0.4400548,-0.09003628,0.011790802,-0.97053754,-0.9534214,-0.93733954,-0.96373993,-0.98870736,2.0083616,2.3582609,-0.18431383,5.817538,-0.33172852,-0.20027964,2.1607478,-0.38955462,2.4794023,0,4.76297357723438e-06
139,-0.6037303,1.2308939,-0.39326403,-1.4985706,1.2192544,-0.7950798,-0.967416,1.0575148,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,0.5234678,0.77764183,-0.34821066,1.3798654,1.2008175,0.77764183,-0.30475688,0.73204577,0.81485265,-0.6991447,-0.6742548,-0.7387583,-0.36697465,-0.5599999,-0.09003628,-0.19459443,-0.9708054,-0.961902,-0.9539117,-0.9678879,-0.9727993,2.8012054,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,7.568909053785792e-06
140,-0.6037303,0.57959634,-0.59213483,0.3212764,0.15448198,-0.7950798,0.8321773,1.0575148,-0.21071526,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,-0.30475688,-2.2603579,-1.489624,-0.6991447,-0.6742548,-0.7387583,-0.36697465,-0.5599999,-0.09003628,-0.543573,-0.9865198,-0.9687311,-0.9591847,-0.9797513,-1.0057579,3.6720023,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,5.5194834123847256e-06
141,-0.23365924,0.57959634,0.5347997,-1.2915034,-0.3369514,0.06930589,-0.89243287,1.0575148,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.30475688,-0.6740813,-0.98508936,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.39721727,-0.09003628,-0.44225672,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.00022017108422600656
142,-0.23365924,-1.3742962,0.5347997,0.95888686,-0.3369514,0.06930589,2.0319061,-1.733323,-0.21071526,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,0.68391436,0.49551192,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.39721727,-0.09003628,-0.44225672,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.001934281430486008
143,-0.23365924,-1.3742962,0.5347997,0.95888686,-0.3369514,0.06930589,2.0319061,-1.733323,-0.21071526,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,0.68391436,0.49551192,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.39721727,-0.09003628,-0.44225672,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.001934281430486008
144,-0.23365924,-0.07170111,0.5347997,0.008601927,-0.3369514,0.06930589,0.08234683,1.0575148,-0.73051065,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.30475688,0.72792023,0.7744899,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.39721727,-0.09003628,-0.44225672,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,2.3582609,-0.18431383,-0.17189401,-0.33172852,-0.20027964,2.1607478,-0.38955462,2.4794023,0,0.0003171745130401514
145,-0.23365924,-0.39734986,0.5347997,0.42754474,-0.3369514,0.06930589,0.08234683,1.0575148,-0.73051065,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.30475688,0.72792023,0.7744899,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.39721727,-0.09003628,-0.44225672,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.00224397953185378
146,-0.23365924,0.57959634,0.5347997,-0.44074604,4.741194,0.06930589,0.40102473,-0.33790413,-0.21071526,-0.22826111,-0.5545398,-0.2560324,-0.46529418,0.5234678,0.77764183,-0.2560324,1.3798654,1.2008175,0.77764183,-0.30475688,0.6495347,0.42594552,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.39721727,-0.09003628,-0.44225672,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,5.980171415463521e-05
147,-0.6037303,-0.39734986,-0.020381264,0.42754474,-0.3369514,-0.7950798,0.08234683,1.0575148,-0.73051065,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.30475688,-0.056623098,-0.45633712,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.5342974,-0.09003628,-0.01072395,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,2.1607478,-0.38955462,-0.40332302,0,0.0008183275475414781
148,0.50648296,-1.3742962,0.3732172,0.95888686,0.5640098,0.41506016,-0.89243287,-0.33790413,1.3486708,1.3459289,-0.5545398,0.45066768,-0.048274774,0.5234678,0.77764183,0.45066765,1.3798654,1.2008175,0.77764183,2.015924,1.2470527,1.5781838,1.4235989,1.4118892,1.4048649,-0.0038141536,0.34815577,-0.09003628,-2.6393213,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.016119898699107616
149,0.50648296,-1.3742962,0.3732172,0.95888686,-0.3369514,0.41506016,-0.89243287,1.0575148,-0.21071526,-0.22826111,3.5155332,0.45066768,-0.048274774,0.5234678,0.77764183,0.45066765,1.3798654,1.2008175,0.77764183,2.015924,0.34768143,0.03347695,1.4235989,1.4118892,1.4048649,-0.0038141536,0.34815577,-0.09003628,-2.6393213,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,1,0.9777456019699233
150,0.50648296,1.2308939,0.3732172,-1.0146697,-0.3369514,0.41506016,2.0319061,-1.733323,-0.21071526,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,2.015924,0.6859771,0.51165706,1.4235989,1.4118892,1.4048649,-0.0038141536,0.34815577,-0.09003628,-2.6393213,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,2.2548258,-0.20027964,-0.36730444,2.0101879,-0.40332302,0,0.00809396338974908
151,0.50648296,-0.39734986,0.3732172,0.42754474,-0.3369514,0.41506016,0.08234683,1.0575148,-0.73051065,-0.49017382,2.498015,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,2.015924,1.2470527,1.5781838,1.4235989,1.4118892,1.4048649,-0.0038141536,0.34815577,-0.09003628,-2.6393213,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,1,0.7408860873437351
152,0.50648296,-0.39734986,0.3732172,0.42754474,-0.3369514,0.41506016,0.08234683,1.0575148,-0.73051065,-0.49017382,2.498015,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,2.015924,1.2470527,1.5781838,1.4235989,1.4118892,1.4048649,-0.0038141536,0.34815577,-0.09003628,-2.6393213,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,1,0.7408860873437351
153,0.50648296,0.57959634,0.3732172,-1.2550387,0.5640098,0.41506016,-0.46128032,1.0575148,1.3486708,1.3459289,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.6794086,0.10115841,-0.14262088,0.3501744,0.6794086,2.015924,0.76573783,1.0249765,1.4235989,1.4118892,1.4048649,-0.0038141536,0.34815577,-0.09003628,-2.6393213,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.016175390613133365
154,0.50648296,1.2308939,0.3732172,-0.103797294,0.5640098,0.41506016,-0.46128032,1.0575148,1.3486708,1.3459289,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.6794086,0.10115841,-0.14262088,0.3501744,0.6794086,2.015924,0.68322676,0.48577738,1.4235989,1.4118892,1.4048649,-0.0038141536,0.34815577,-0.09003628,-2.6393213,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.007905875371687387
155,0.50648296,-1.3742962,0.3732172,0.95888686,0.5640098,0.41506016,-0.34880576,-0.33790413,1.3486708,1.3459289,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,2.015924,1.2470527,1.5781838,1.4235989,1.4118892,1.4048649,-0.0038141536,0.34815577,-0.09003628,-2.6393213,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.00777230648166534
156,0.50648296,1.2308939,-0.37669146,-1.1977371,-0.3369514,-0.6222027,2.0319061,-1.733323,-0.21071526,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,1.1225984,1.5278491,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.34581223,-0.09003628,0.032429323,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.001942956749731383
157,0.50648296,-1.3742962,-0.37669146,0.95888686,-0.3369514,-0.6222027,-0.34880576,-0.33790413,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.30475688,-2.386875,-1.5176406,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.34581223,-0.09003628,0.032429323,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.00010589971504339859
158,-0.23365924,-1.3742962,-0.7868625,0.95888686,-0.3369514,-0.7950798,0.8321773,1.0575148,-0.21071526,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,-0.30475688,-0.18657812,-0.56674117,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.5257299,-0.09003628,-0.3521977,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.0001971057473069708
159,0.87655413,-0.23452547,-0.7661468,-0.12593666,-0.3369514,-0.10357127,0.08234683,1.0575148,-0.73051065,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.30475688,1.074467,1.4687295,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.33724475,-0.09003628,0.89924735,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.36730444,2.0101879,-0.40332302,0,0.0007954890871058065
160,0.87655413,0.25394762,-0.7661468,0.95888686,-0.3369514,-0.10357127,-0.5925007,-0.33790413,-0.73051065,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,1.074467,1.4687295,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.33724475,-0.09003628,0.89924735,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,2.3582609,3.8452923,-0.17189401,-0.33172852,4.9930186,-0.36730444,-0.38955462,-0.40332302,0,5.8371832057973825e-05
161,0.87655413,0.09112326,-0.7661468,0.95888686,-0.3369514,-0.10357127,-0.5925007,-0.33790413,-0.73051065,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,1.074467,1.4687295,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.33724475,-0.09003628,0.89924735,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,2.3582609,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.36730444,-0.38955462,2.4794023,0,0.0002804161903705411
162,0.87655413,0.57959634,-0.7661468,0.95888686,-0.3369514,-0.10357127,-0.5925007,-0.33790413,-0.73051065,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,1.074467,1.4687295,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.33724475,-0.09003628,0.89924735,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,2.3582609,3.8452923,-0.17189401,-0.33172852,4.9930186,-0.36730444,-0.38955462,-0.40332302,0,5.2446424495454256e-05
163,0.87655413,1.5565425,-0.7661468,0.95888686,-0.3369514,-0.10357127,-0.5925007,-0.33790413,-0.73051065,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,1.074467,1.4687295,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.33724475,-0.09003628,0.89924735,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,2.3582609,3.8452923,-0.17189401,-0.33172852,4.9930186,-0.36730444,-0.38955462,-0.40332302,0,3.8041015873850334e-05
164,-0.23365924,-0.39734986,-0.12810294,0.42754474,-0.3369514,-0.27644843,0.08234683,1.0575148,-0.73051065,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.30475688,1.2278001,1.5670247,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.12305707,-0.09003628,-0.21148048,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,2.3582609,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.36730444,-0.38955462,2.4794023,0,0.00046269343359423275
165,-0.23365924,-0.39734986,-0.12810294,0.42754474,-0.3369514,-0.27644843,0.08234683,1.0575148,-0.73051065,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.30475688,1.2278001,1.5670247,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.12305707,-0.09003628,-0.21148048,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.0018994142600475322
166,-0.23365924,-1.3742962,-0.12810294,0.95888686,-0.3369514,-0.27644843,0.8321773,1.0575148,-0.21071526,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,-0.30475688,-0.017430315,-0.35091907,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.12305707,-0.09003628,-0.21148048,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.00030011187126102273
167,-0.23365924,-1.3742962,-0.12810294,0.95888686,-0.3369514,-0.27644843,-0.42378882,-0.33790413,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,2.857456,0.9465304,-0.34821066,-0.9040411,0.3501744,0.9465304,-0.30475688,0.3614333,0.06458003,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.12305707,-0.09003628,-0.21148048,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,5.732387948316531e-05
168,-0.6037303,-0.07170111,-0.7827194,-1.6181225,0.8916321,-0.7950798,-0.61124647,1.0575148,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,0.5234678,0.77764183,-0.34821066,1.3798654,1.2008175,0.77764183,-0.30475688,-0.07175014,-0.47105765,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.5771349,-0.09003628,-0.3071682,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.4008796,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.36730444,2.0101879,-0.40332302,0,4.45535587490998e-05
