,F113,F116,F117,F118,F119,F110,F122,F115,F136,category,1
187,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,1.5280974,0,0.008807724408977757
188,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.123258606,1.2008175,-0.30475688,1.5280974,0,0.004638343556854039
189,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.123258606,1.2008175,-0.30475688,1.5280974,0,0.004638343556854039
190,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,1.5280974,0,0.008807724408977757
191,0.29662398,-0.5545398,-0.13464911,-0.40621492,-0.43945664,-0.13464919,0.3501744,-0.30475688,1.5280974,0,0.00047264487256785373
192,0.29662398,-0.5545398,-0.13464911,-0.40621492,-0.43945664,-0.13464919,0.3501744,-0.30475688,1.5280974,0,0.00047264487256785373
193,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,1.5280974,0,0.0017874732809053987
194,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.123258606,1.2008175,-0.30475688,1.5280974,0,0.004638343556854039
195,-0.22826111,-0.5545398,-0.2560324,-0.46529418,0.5234678,-0.2560324,1.2008175,-0.30475688,1.5280974,0,0.00026876325188479085
196,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,1.5280974,0,9.178146087373292e-05
197,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,-0.13464919,0.3501744,-0.30475688,1.5280974,0,0.0003438902571244223
198,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,1.5280974,0,0.008807724408977757
199,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,1.5280974,0,9.178146087373292e-05
200,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,-0.34821066,0.3501744,-0.30475688,1.5280974,0,0.00025240169262971126
201,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,-0.34821066,0.3501744,-0.30475688,1.5280974,0,0.00025240169262971126
202,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,1.5280974,0,0.0017874732809053987
203,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,1.5280974,0,0.008807724408977757
204,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,1.5280974,0,0.0017874732809053987
205,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,1.5280974,0,0.0017874732809053987
206,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,1.5280974,0,9.178146087373292e-05
207,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.123258606,1.2008175,-0.30475688,1.5280974,0,0.004638343556854039
208,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.123258606,1.2008175,-0.30475688,1.5280974,0,0.004638343556854039
209,0.82127684,-0.5545398,-0.34821066,-0.5265527,-0.43945664,-0.34821066,0.3501744,-0.30475688,1.5280974,0,0.000476733543344068
210,0.82127684,-0.5545398,-0.34821066,-0.5265527,-0.43945664,-0.34821066,0.3501744,-0.30475688,1.5280974,0,0.000476733543344068
211,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.15450571,-0.34821066,-0.07514721,-0.30475688,1.5280974,0,0.00014834170824361178
212,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,1.5280974,0,0.0017874732809053987
213,-0.22826111,-0.5545398,-0.34821066,-0.5265527,2.857456,-0.34821066,0.3501744,-0.30475688,1.5280974,0,2.169289986763146e-05
214,-0.22826111,-0.5545398,-0.34821066,-0.5265527,2.857456,-0.34821066,0.3501744,-0.30475688,1.5280974,0,2.169289986763146e-05
215,-0.22826111,-0.5545398,-0.34821066,-0.5265527,2.857456,-0.34821066,0.3501744,-0.30475688,1.5280974,0,2.169289986763146e-05
216,0.82127684,-0.5545398,-0.34821066,-0.5265527,-0.43945664,-0.34821066,0.3501744,-0.30475688,1.5280974,0,0.000476733543344068
217,0.29662398,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,1.5280974,0,0.0001261569133282963
218,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,1.5280974,0,9.178146087373292e-05
219,0.29662398,-0.5545398,-0.34821066,-0.5265527,-0.43945664,-0.34821066,0.3501744,-0.30475688,1.5280974,0,0.00034691431724599914
220,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,1.5280974,0,0.008807724408977757
243,-0.49017382,2.498015,0.12325851,-0.22983012,0.5234678,0.123258606,1.2008175,0.93293947,1.5280974,1,0.6557792330358683
266,-0.22826111,3.5155332,2.0484245,1.7153752,-0.17125078,2.0484242,-1.5637398,0.93293947,1.5280974,1,0.994154591234163
333,-0.22826111,3.5155332,3.2467418,0.6840883,0.5234678,3.2467418,1.2008175,1.2423636,1.5280974,1,0.9993935035160539
221,-0.7526805,1.4804965,-0.34821066,-0.5265527,1.8295028,-0.34821066,-1.1384512,-0.30475688,1.5280974,0,0.0017232771666453235
222,-0.22826111,-0.5545398,-0.34821066,-0.5265527,1.8295028,-0.34821066,-1.1384512,-0.30475688,1.5280974,0,1.1717075216118828e-05
223,0.82127684,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.10115841,0.3501744,-0.30475688,1.5280974,0,0.0004242088970265966
224,0.82127684,-0.5545398,-0.34821066,-0.5265527,1.8295028,-0.34821066,-1.1384512,-0.30475688,1.5280974,0,1.9812573413964453e-05
225,0.82127684,-0.5545398,5.044218,2.7162356,1.8295028,5.044218,-1.1384512,-0.30475688,1.5280974,0,0.05373570568584477
226,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.123258606,1.2008175,-0.30475688,1.5280974,0,0.003934604350600204
227,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.123258606,1.2008175,-0.30475688,1.5280974,0,0.003934604350600204
228,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,-0.34821066,0.3501744,-0.30475688,1.5280974,0,0.00013226715298052794
229,0.29662398,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,1.5280974,0,0.0017648921938640024
230,0.29662398,-0.5545398,2.3480036,0.6084233,0.5234678,2.3480036,1.2008175,-0.30475688,1.5280974,0,0.007164502825402201
231,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,1.5280974,0,0.005096840417956991
232,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,1.5280974,0,3.47716453990852e-05
233,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,-0.13464919,0.3501744,-0.30475688,1.5280974,0,0.00017997156231696517
234,-0.22826111,-0.5545398,-0.2560324,-0.46529418,0.5234678,-0.2560324,1.2008175,-0.30475688,1.5280974,0,0.00018461985517799582
235,0.82127684,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,1.5280974,0,0.0022936409758408877
236,0.82127684,-0.5545398,-0.34821066,-0.5265527,0.5234678,-0.34821066,1.2008175,-0.30475688,1.5280974,0,0.00027101795869910656
237,0.82127684,-0.5545398,-0.2560324,-0.46529418,0.5234678,-0.2560324,1.2008175,-0.30475688,1.5280974,0,0.0003121391174871462
238,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.123258606,1.2008175,-0.30475688,1.5280974,0,0.003934604350600204
239,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,1.5280974,0,0.0013577113992242768
240,-0.22826111,-0.5545398,-0.34821066,-0.5265527,0.5234678,-0.34821066,1.2008175,-0.30475688,1.5280974,0,0.0001602953704706895
241,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.123258606,1.2008175,-0.30475688,1.5280974,0,0.003934604350600204
242,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,-0.34821066,0.3501744,-0.30475688,1.5280974,0,0.00013226715298052794
244,-0.22826111,-0.5545398,-0.2560324,-0.46529418,0.5234678,-0.2560324,1.2008175,0.93293947,1.5280974,0,0.000568475415185388
245,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,0.93293947,1.5280974,0,0.004170446679573256
246,-0.22826111,-0.5545398,-0.2560324,-0.46529418,0.5234678,-0.2560324,1.2008175,0.93293947,1.5280974,0,0.000568475415185388
247,-0.22826111,-0.5545398,-0.2560324,-0.46529418,0.5234678,-0.2560324,1.2008175,0.93293947,1.5280974,0,0.000568475415185388
248,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,1.5280974,0,3.47716453990852e-05
249,0.29662398,-0.5545398,-0.34821066,-0.5265527,-0.43945664,-0.34821066,0.3501744,-0.30475688,1.5280974,0,0.00017199767606079666
250,0.29662398,-0.5545398,-0.2560324,-0.46529418,0.5234678,-0.2560324,1.2008175,-0.30475688,1.5280974,0,0.00024007235290958464
251,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,1.5280974,0,0.0013577113992242768
252,-0.22826111,-0.5545398,-0.2560324,-0.46529418,0.5234678,-0.2560324,1.2008175,-0.30475688,1.5280974,0,0.00018461985517799582
253,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.123258606,1.2008175,-0.30475688,1.5280974,0,0.003934604350600204
254,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.123258606,1.2008175,-0.30475688,1.5280974,0,0.003934604350600204
255,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,1.5280974,0,0.005096840417956991
256,-0.22826111,-0.5545398,-0.34821066,-0.5265527,2.857456,-0.34821066,0.3501744,-0.30475688,1.5280974,0,2.320499040748108e-05
257,0.82127684,-0.5545398,-0.34821066,-0.5265527,-0.15450571,-0.34821066,-0.07514721,-0.30475688,1.5280974,0,0.00013555374736857746
258,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.123258606,1.2008175,-0.30475688,1.5280974,0,0.003934604350600204
259,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.123258606,1.2008175,-0.30475688,1.5280974,0,0.003934604350600204
260,0.82127684,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.10115841,0.3501744,-0.30475688,1.5280974,0,0.0004242088970265966
261,0.82127684,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.10115841,0.3501744,-0.30475688,1.5280974,0,0.0004242088970265966
262,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,-0.34821066,0.3501744,0.93293947,1.5280974,0,0.00040731703281572873
263,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,0.93293947,1.5280974,0,0.004170446679573256
264,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,0.93293947,1.5280974,0,0.004170446679573256
265,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.123258606,1.2008175,0.93293947,1.5280974,0,0.012021557403363026
267,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,1.5280974,0,0.0013577113992242768
268,-0.22826111,-0.5545398,2.3480036,0.6084233,0.5234678,2.3480036,1.2008175,-0.30475688,1.5280974,0,0.005518456945030297
269,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.123258606,1.2008175,-0.30475688,1.5280974,0,0.003934604350600204
270,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,1.5280974,0,0.0013577113992242768
271,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,-0.34821066,0.3501744,-0.30475688,1.5280974,0,0.00013226715298052794
272,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,1.5280974,0,0.005096840417956991
273,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,1.5280974,0,0.005096840417956991
274,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,1.5280974,0,0.0013577113992242768
275,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,1.5280974,0,0.005096840417956991
276,1.8705814,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,1.5280974,0,0.0038717953013239458
277,1.8705814,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,1.5280974,0,0.0038717953013239458
278,1.8705814,-0.5545398,-0.34821066,-0.5265527,-0.43945664,-0.34821066,0.3501744,-0.30475688,1.5280974,0,0.0003780462005996358
279,1.8705814,-0.5545398,-0.34821066,-0.5265527,-0.17125078,-0.34821066,-1.5637398,-0.30475688,1.5280974,0,6.785934766997875e-05
280,1.8705814,-0.5545398,-0.34821066,-0.5265527,-0.43945664,-0.34821066,0.3501744,-0.30475688,1.5280974,0,0.0003780462005996358
281,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,1.5280974,0,3.47716453990852e-05
282,-0.22826111,-0.5545398,-0.34821066,-0.5265527,2.857456,-0.34821066,0.3501744,-0.30475688,1.5280974,0,2.320499040748108e-05
283,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.123258606,1.2008175,-0.30475688,1.5280974,0,0.003934604350600204
284,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.123258606,1.2008175,-0.30475688,1.5280974,0,0.003934604350600204
285,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.123258606,1.2008175,-0.30475688,1.5280974,0,0.003934604350600204
286,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.123258606,1.2008175,-0.30475688,1.5280974,0,0.003934604350600204
287,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.123258606,1.2008175,-0.30475688,1.5280974,0,0.003934604350600204
288,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.123258606,1.2008175,-0.30475688,1.5280974,0,0.003934604350600204
289,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.123258606,1.2008175,-0.30475688,1.5280974,0,0.003934604350600204
290,-0.22826111,-0.5545398,-0.2560324,-0.46529418,0.5234678,-0.2560324,1.2008175,-0.30475688,1.5280974,0,0.00018461985517799582
291,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,1.5280974,0,0.005096840417956991
292,0.29662398,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,1.5280974,0,0.0017648921938640024
293,0.29662398,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,1.5280974,0,0.0017648921938640024
294,0.82127684,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,1.5280974,0,0.0022936409758408877
295,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,-0.34821066,0.3501744,-0.30475688,1.5280974,0,0.00013226715298052794
296,0.29662398,-0.5545398,-0.34821066,-0.5265527,0.5234678,-0.34821066,1.2008175,-0.30475688,1.5280974,0,0.00020844327888600858
297,-0.22826111,-0.5545398,-0.34821066,-0.5265527,0.5234678,-0.34821066,1.2008175,-0.30475688,1.5280974,0,0.0001602953704706895
298,-0.22826111,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.10115841,0.3501744,-0.30475688,1.5280974,0,0.0002509168756272779
299,0.82127684,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.10115841,0.3501744,-0.30475688,1.5280974,0,0.0004242088970265966
300,0.29662398,-0.5545398,-0.2560324,-0.46529418,0.5234678,-0.2560324,1.2008175,-0.30475688,1.5280974,0,0.00024007235290958464
301,0.82127684,-0.5545398,-0.2560324,-0.46529418,0.5234678,-0.2560324,1.2008175,-0.30475688,1.5280974,0,0.0003121391174871462
302,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,1.5280974,0,0.005096840417956991
303,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,1.5280974,0,0.005096840417956991
304,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,1.5280974,0,0.005096840417956991
305,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,1.5280974,0,0.005096840417956991
306,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,1.5280974,0,0.005096840417956991
307,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,1.5280974,0,0.005096840417956991
308,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,1.5280974,0,0.0013577113992242768
309,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.15450571,-0.34821066,-0.07514721,-0.30475688,1.5280974,0,8.01697255410665e-05
310,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,1.5280974,0,0.0013577113992242768
311,0.82127684,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,1.5280974,0,0.0022936409758408877
312,0.82127684,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,1.5280974,0,0.0022936409758408877
313,0.82127684,-0.5545398,-0.2560324,-0.46529418,0.5234678,-0.2560324,1.2008175,-0.30475688,1.5280974,0,0.0003121391174871462
314,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,1.5280974,0,0.0013577113992242768
315,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,1.5280974,0,3.47716453990852e-05
316,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,1.5280974,0,3.47716453990852e-05
317,-0.7526805,1.4804965,-0.34821066,-0.5265527,1.8295028,-0.34821066,-1.1384512,-0.30475688,1.5280974,0,0.0017232771666453235
318,-0.7526805,1.4804965,-0.34821066,-0.5265527,1.8295028,-0.34821066,-1.1384512,-0.30475688,1.5280974,0,0.0017232771666453235
319,-0.22826111,-0.5545398,-0.34821066,-0.5265527,1.8295028,-0.34821066,-1.1384512,-0.30475688,1.5280974,0,1.1717075216118828e-05
320,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,-0.13464919,0.3501744,-0.30475688,1.5280974,0,0.00017997156231696517
321,-0.7526805,1.4804965,-0.34821066,-0.5265527,1.8295028,-0.34821066,-1.1384512,-0.30475688,1.5280974,0,0.0017232771666453235
322,-0.22826111,-0.5545398,-0.34821066,-0.5265527,2.857456,-0.34821066,0.3501744,-0.30475688,1.5280974,0,2.320499040748108e-05
323,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.123258606,1.2008175,-0.30475688,1.5280974,0,0.003934604350600204
324,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,1.5280974,0,0.0013577113992242768
325,-0.7526805,1.4804965,-0.34821066,-0.5265527,1.8295028,-0.34821066,-1.1384512,-0.30475688,1.5280974,0,0.0017232771666453235
326,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,1.5280974,0,0.0013577113992242768
327,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,-0.13464919,0.3501744,-0.30475688,1.5280974,0,0.00017997156231696517
328,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,-0.13464919,0.3501744,-0.30475688,1.5280974,0,0.00017997156231696517
353,-0.22826111,3.5155332,5.044218,2.7162356,1.8295028,5.044218,-1.1384512,1.2423636,1.5280974,1,0.9998011594854103
392,-0.22826111,3.5155332,1.6126726,0.43395585,0.5234678,1.6126724,1.2008175,4.3366046,1.5280974,1,0.9998316887630968
393,-0.22826111,3.5155332,1.6126726,0.43395585,0.5234678,1.6126724,1.2008175,4.3366046,1.5280974,1,0.9998316887630968
394,-0.22826111,3.5155332,1.6126726,0.43395585,0.5234678,1.6126724,1.2008175,4.3366046,1.5280974,1,0.9998316887630968
400,-0.22826111,3.5155332,0.10115841,-0.28194577,-0.43945664,0.10115841,0.3501744,0.93293947,1.5280974,1,0.9659450579308881
443,0.82127684,0.80215114,0.10115841,-0.28194577,-0.43945664,0.10115841,0.3501744,0.72665673,1.5280974,1,0.03475979517658948
329,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,-0.34821066,0.3501744,-0.30475688,1.5280974,0,0.0003094469021335704
330,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,-0.34821066,0.3501744,-0.30475688,1.5280974,0,0.0003094469021335704
331,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.123258606,1.2008175,-0.30475688,1.5280974,0,0.007333641299643751
332,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,1.2423636,1.5280974,0,0.010495487282275067
334,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,1.2423636,1.5280974,0,0.0004006634519003353
335,-0.22826111,-0.5545398,-0.34821066,-0.5265527,0.5234678,-0.34821066,1.2008175,1.2423636,1.5280974,0,0.00157327157763061
336,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.123258606,1.2008175,-0.30475688,1.5280974,0,0.007333641299643751
337,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.15450571,-0.34821066,-0.07514721,-0.30475688,1.5280974,0,0.00017553438284313217
338,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,1.5280974,0,0.0022286882832000133
339,0.29662398,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,1.5280974,0,0.0030591483600118322
340,0.29662398,-0.5545398,-0.34821066,-0.5265527,0.5234678,-0.34821066,1.2008175,-0.30475688,1.5280974,0,0.000455654731370239
341,-0.22826111,-0.5545398,1.6126726,0.43395585,0.5234678,1.6126724,1.2008175,-0.30475688,1.5280974,0,0.005105722262105919
342,-0.22826111,-0.5545398,1.6126726,0.43395585,0.5234678,1.6126724,1.2008175,-0.30475688,1.5280974,0,0.005105722262105919
343,-0.22826111,-0.5545398,-0.2560324,-0.46529418,0.5234678,-0.2560324,1.2008175,-0.30475688,1.5280974,0,0.0003820777726462333
344,-0.22826111,-0.5545398,-0.2560324,-0.46529418,0.5234678,-0.2560324,1.2008175,-0.30475688,1.5280974,0,0.0003820777726462333
345,0.82127684,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,1.5280974,0,0.00015925120819528023
346,0.82127684,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,1.5280974,0,0.00015925120819528023
347,0.82127684,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,1.5280974,0,0.00015925120819528023
348,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,1.5280974,0,8.440158491654645e-05
349,-0.7526805,1.4804965,-0.34821066,-0.5265527,-0.43945664,-0.34821066,0.3501744,-0.30475688,1.5280974,0,0.03574360790469783
350,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,-0.13464919,0.3501744,-0.30475688,1.5280974,0,0.00042211339964863976
351,0.29662398,-0.5545398,-0.34821066,-0.5265527,-0.43945664,-0.34821066,0.3501744,1.2423636,1.5280974,0,0.0020152262287865983
352,0.29662398,-0.5545398,-0.34821066,-0.5265527,1.8295028,-0.34821066,-1.1384512,1.2423636,1.5280974,0,0.00011470600734660985
354,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,-0.13464919,0.3501744,1.2423636,1.5280974,0,0.0020012852355002515
355,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,1.5280974,0,0.0022286882832000133
356,-0.22826111,-0.5545398,-0.34821066,-0.5265527,0.5234678,-0.34821066,1.2008175,-0.30475688,1.5280974,0,0.0003317240032540602
357,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.15450571,-0.34821066,-0.07514721,-0.30475688,1.5280974,0,0.00017553438284313217
358,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,1.5280974,0,0.010007018075864668
359,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,-0.34821066,0.3501744,-0.30475688,1.5280974,0,0.0003094469021335704
360,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,-0.34821066,0.3501744,-0.30475688,1.5280974,0,0.0003094469021335704
361,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.123258606,1.2008175,-0.30475688,1.5280974,0,0.007333641299643751
362,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.123258606,1.2008175,-0.30475688,1.5280974,0,0.007333641299643751
363,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,1.5280974,0,8.440158491654645e-05
364,-0.7526805,1.4804965,-0.34821066,-0.5265527,1.8295028,-0.34821066,-1.1384512,-0.30475688,1.5280974,0,0.002101494818574091
365,-0.22826111,-0.5545398,-0.34821066,-0.5265527,2.857456,-0.34821066,0.3501744,-0.30475688,1.5280974,0,3.134886886666135e-05
366,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,1.5280974,0,0.0022286882832000133
367,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,1.5280974,0,0.0022286882832000133
368,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,1.5280974,0,0.0022286882832000133
369,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,1.5280974,0,0.0022286882832000133
370,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,1.5280974,0,0.0022286882832000133
371,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,1.5280974,0,0.0022286882832000133
