,F67,F34,F103,F105,F109,F79,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F115,F88,F41,F45,F46,F128,F130,F132,F134,F136,F137,F6,F13,F1,F5,category,1
322,1.6166962,-1.3742962,-0.509272,0.95888686,-0.42378882,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,2.857456,0.9465304,-0.34821066,-0.9040411,0.3501744,0.9465304,-0.30475688,-0.002990866,1.4235989,1.4118892,-0.0038141536,-0.47432482,-0.061382145,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,9.662180769173891e-06
323,-0.6037303,-0.39734986,-0.7744331,0.42754474,0.08234683,-0.73051065,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.30475688,0.7581743,1.4235989,1.4118892,-0.0038141536,-0.4057848,-0.44976163,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.0032440577363206987
324,-0.6037303,1.2308939,-0.48027,-1.0814669,2.0319061,-0.21071526,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,0.71623117,1.4235989,1.4118892,-0.0038141536,-0.50002736,-0.10641164,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.0028954809460600326
325,-0.6037303,0.25394762,-0.48027,0.95888686,-0.29256848,-0.73051065,-0.7526805,1.4804965,-0.34821066,-0.5265527,1.8295028,0.7172509,-0.34821066,2.1411674,-1.1384512,0.7172509,-0.30475688,-0.22920887,1.4235989,1.4118892,-0.0038141536,-0.50002736,-0.10641164,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,2.1607478,4.40993,0,0.00017159570958567516
326,-0.6037303,1.2308939,-0.5424171,-0.95394486,2.0319061,-0.21071526,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,-0.2264585,1.4235989,1.4118892,-0.0038141536,-0.5771349,-0.5492017,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.0017131929968478424
327,1.2466252,-0.07170111,0.47265258,-0.6351395,0.8321773,-0.21071526,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,-0.30475688,-1.5287592,1.4235989,1.4118892,-0.0038141536,-0.20873213,-0.1870895,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.000139119480958126
328,1.2466252,-0.07170111,0.47265258,0.33377856,0.8321773,-0.21071526,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,-0.30475688,0.28648567,1.4235989,1.4118892,-0.0038141536,-0.20873213,-0.1870895,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.00019373631937011238
353,0.50648296,-1.3742962,-0.17782065,0.95888686,-0.9861617,-0.21071526,-0.22826111,3.5155332,5.044218,2.7162356,1.8295028,0.7172509,5.044218,2.1411674,-1.1384512,0.7172509,1.2423636,0.3614333,1.4235989,1.4118892,-0.0038141536,0.31388575,0.2613293,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,1,0.9999405051407466
392,-0.23365924,-0.39734986,-0.12810294,0.42754474,-0.85494137,-0.21071526,-0.22826111,3.5155332,1.6126726,0.43395585,0.5234678,0.77764183,1.6126724,1.3798654,1.2008175,0.77764183,4.3366046,0.10221082,1.4235989,1.4118892,-0.0038141536,-0.5685674,0.49398175,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,1,0.9991659385022998
393,-0.23365924,-0.39734986,-0.12810294,0.42754474,-0.85494137,-0.21071526,-0.22826111,3.5155332,1.6126726,0.43395585,0.5234678,0.77764183,1.6126724,1.3798654,1.2008175,0.77764183,4.3366046,0.10221082,1.4235989,1.4118892,-0.0038141536,-0.5685674,0.49398175,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,1,0.9991659385022998
394,-0.23365924,-0.39734986,-0.12810294,0.42754474,-0.85494137,-0.21071526,-0.22826111,3.5155332,1.6126726,0.43395585,0.5234678,0.77764183,1.6126724,1.3798654,1.2008175,0.77764183,4.3366046,0.10221082,1.4235989,1.4118892,-0.0038141536,-0.5685674,0.49398175,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,1,0.9991659385022998
400,0.50648296,-1.3742962,0.99468845,0.95888686,-0.46128032,-0.21071526,-0.22826111,3.5155332,0.10115841,-0.28194577,-0.43945664,0.6794086,0.10115841,-0.14262088,0.3501744,0.6794086,0.93293947,-0.88585997,1.4235989,1.4118892,-0.0038141536,1.2391765,-0.0970305,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,1,0.8796853514417251
443,2.7269096,-1.3742962,2.1671975,0.95888686,-0.46128032,0.8288755,0.82127684,0.80215114,0.10115841,-0.28194577,-0.43945664,0.6794086,0.10115841,-0.14262088,0.3501744,0.6794086,0.72665673,0.17784603,1.4235989,1.4118892,-0.0038141536,1.2220415,0.5709072,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,1,0.015339863955022452
329,1.2466252,-1.3742962,0.47265258,0.95888686,-0.9111787,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.30475688,0.34630623,1.4235989,1.4118892,-0.0038141536,-0.20873213,-0.1870895,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.00025185329674741637
330,1.2466252,-1.3742962,0.47265258,0.95888686,-0.9111787,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.30475688,0.34630623,1.4235989,1.4118892,-0.0038141536,-0.20873213,-0.1870895,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.00025185329674741637
331,-0.6037303,-0.23452547,-0.72471535,0.0024710323,0.08234683,-0.73051065,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.30475688,-0.1611372,1.4235989,1.4118892,-0.0038141536,-0.58570236,-0.5735927,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.001528291046724058
332,0.13641186,1.2308939,0.99883157,-0.28091142,2.0319061,-0.21071526,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,1.2423636,-0.36535224,1.4235989,1.4118892,-0.0038141536,0.26248074,-0.08577312,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.008071458535650063
334,0.13641186,-1.3742962,0.99883157,0.95888686,-0.9111787,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,1.2423636,0.69904137,1.4235989,1.4118892,-0.0038141536,0.26248074,-0.08577312,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.0003003291421830495
335,0.13641186,-1.3742962,0.99883157,0.95888686,-1.0423961,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,0.5234678,0.77764183,-0.34821066,1.3798654,1.2008175,0.77764183,1.2423636,0.8613132,1.4235989,1.4118892,-0.0038141536,0.26248074,-0.08577312,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.001133275267088029
336,-0.6037303,-0.39734986,-0.6294231,0.42754474,0.08234683,-0.73051065,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.30475688,-0.22508332,1.4235989,1.4118892,-0.0038141536,-0.48289233,-0.32593048,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.0013087508740652694
337,-0.6037303,0.57959634,-0.7951488,-1.5728022,-0.61124647,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.15450571,-1.3560618,-0.34821066,-0.9040411,-0.07514721,-1.3560618,-0.30475688,-2.3318677,1.4235989,1.4118892,-0.0038141536,0.6822885,-0.33531162,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,3.071214757096337e-05
338,-0.6037303,-0.07170111,-0.5175583,-1.5207099,2.0319061,-0.21071526,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,-2.3978765,1.4235989,1.4118892,-0.0038141536,-0.5171624,0.30260634,1.4990829,1.5051763,1.5280974,-0.0323216,2.2548258,-0.20027964,-0.36730444,2.0101879,0,0.0001837926845347585
339,-0.6037303,-0.07170111,-0.5175583,-0.50589424,2.0319061,0.30908012,0.29662398,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,-2.3978765,1.4235989,1.4118892,-0.0038141536,-0.5171624,0.30260634,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.0005383818201465568
340,-0.6037303,0.57959634,-0.5175583,-0.33356693,-0.61124647,0.30908012,0.29662398,-0.5545398,-0.34821066,-0.5265527,0.5234678,0.77764183,-0.34821066,1.3798654,1.2008175,0.77764183,-0.30475688,-2.3978765,1.4235989,1.4118892,-0.0038141536,-0.5171624,0.30260634,1.4990829,1.5051763,1.5280974,-0.0323216,2.2548258,-0.20027964,-0.36730444,2.0101879,0,7.6265544395101395e-06
341,-0.6037303,0.09112326,0.01690701,0.30946878,-0.85494137,-0.21071526,-0.22826111,-0.5545398,1.6126726,0.43395585,0.5234678,0.77764183,1.6126724,1.3798654,1.2008175,0.77764183,-0.30475688,1.2284877,1.4235989,1.4118892,-0.0038141536,-0.44862232,-0.17207967,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,2.0101879,0,0.0011837212011188661
342,-0.6037303,0.41677198,0.01690701,0.10056496,-0.85494137,-0.21071526,-0.22826111,-0.5545398,1.6126726,0.43395585,0.5234678,0.77764183,1.6126724,1.3798654,1.2008175,0.77764183,-0.30475688,1.2284877,1.4235989,1.4118892,-0.0038141536,-0.44862232,-0.17207967,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,2.1607478,-0.38955462,0,0.001230111487109424
343,-0.6037303,0.57959634,-0.8034351,0.3212764,0.40102473,-0.21071526,-0.22826111,-0.5545398,-0.2560324,-0.46529418,0.5234678,0.77764183,-0.2560324,1.3798654,1.2008175,0.77764183,-0.30475688,1.074467,1.4235989,1.4118892,-0.0038141536,-0.5685674,-0.731196,1.4990829,1.5051763,1.5280974,-0.0323216,2.2548258,-0.20027964,2.1607478,2.0101879,0,1.1416952851424887e-05
344,-0.6037303,0.57959634,-0.42640916,-0.5801732,0.40102473,-0.21071526,-0.22826111,-0.5545398,-0.2560324,-0.46529418,0.5234678,0.77764183,-0.2560324,1.3798654,1.2008175,0.77764183,-0.30475688,0.8544373,1.4235989,1.4118892,-0.0038141536,0.5366409,-0.44600916,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.00025560543376972967
345,-0.6037303,1.2308939,-0.42640916,-2.0416334,-0.85494137,0.8288755,0.82127684,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,0.77055097,1.4235989,1.4118892,-0.0038141536,0.5366409,-0.44600916,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.00011274369861971107
346,-0.6037303,1.2308939,-0.42640916,-0.05378863,-0.85494137,0.8288755,0.82127684,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,0.3614333,1.4235989,1.4118892,-0.0038141536,0.5366409,-0.44600916,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,3.0859786539915796e-05
347,-0.6037303,1.8821913,-0.42640916,-0.91643834,-0.85494137,0.8288755,0.82127684,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,0.3614333,1.4235989,1.4118892,-0.0038141536,0.5366409,-0.44600916,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,3.963741214450888e-05
348,-0.6037303,-0.07170111,-0.6749977,0.42754474,-0.31131428,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,0.2912988,1.4235989,1.4118892,-0.0038141536,-0.5771349,-0.3784649,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,1.4188484098482279e-05
349,-0.6037303,0.57959634,-0.538274,0.95888686,-0.9111787,-0.73051065,-0.7526805,1.4804965,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.30475688,-0.9745594,1.4235989,1.4118892,-0.0038141536,-0.5599999,-0.64113694,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.0025067349551467204
350,-0.6037303,-1.3742962,-0.538274,0.95888686,0.8321773,-0.21071526,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,-0.30475688,-0.21958257,1.4235989,1.4118892,-0.0038141536,-0.5599999,-0.64113694,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.00019917389188391126
351,0.50648296,1.2308939,-0.17782065,0.5603803,-0.9111787,0.30908012,0.29662398,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,1.2423636,0.68116397,1.4235989,1.4118892,-0.0038141536,0.31388575,0.2613293,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.0005801053035714462
352,0.50648296,-0.07170111,-0.17782065,-0.32294542,-1.0423961,0.30908012,0.29662398,-0.5545398,-0.34821066,-0.5265527,1.8295028,0.7172509,-0.34821066,2.1411674,-1.1384512,0.7172509,1.2423636,0.86475116,1.4235989,1.4118892,-0.0038141536,0.31388575,0.2613293,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.00011375678397300213
354,0.50648296,-1.3742962,-0.17782065,0.95888686,0.8321773,-0.21071526,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,1.2423636,-0.68026966,1.4235989,1.4118892,-0.0038141536,0.31388575,0.2613293,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.0016486178868492084
355,-0.6037303,0.57959634,-0.6998565,-1.5259191,2.0319061,-0.21071526,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,0.010073396,1.4235989,1.4118892,-0.0038141536,-0.47432482,-0.6692804,1.4990829,1.5051763,1.5280974,-0.0323216,2.2548258,-0.20027964,-0.36730444,2.0101879,0,0.0003512486478247393
356,0.13641186,1.2308939,0.025193295,-0.6351395,-1.0236533,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,0.5234678,0.77764183,-0.34821066,1.3798654,1.2008175,0.77764183,-0.30475688,0.68116397,1.4235989,1.4118892,-0.0038141536,-0.35437974,-0.56421155,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.00010243361935939942
357,0.13641186,-1.3742962,0.025193295,0.95888686,-0.61124647,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.15450571,-1.3560618,-0.34821066,-0.9040411,-0.07514721,-1.3560618,-0.30475688,-0.4437378,1.4235989,1.4118892,-0.0038141536,-0.35437974,-0.56421155,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,3.391084725687884e-05
358,0.13641186,0.09112326,0.025193295,0.95888686,-0.5925007,-0.73051065,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,0.88606656,1.4235989,1.4118892,-0.0038141536,-0.35437974,-0.56421155,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,4.9930186,-0.36730444,-0.38955462,0,0.0003235465605547929
359,-0.23365924,-1.3742962,-0.33940318,0.95888686,-0.9111787,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.30475688,0.010760989,1.4235989,1.4118892,-0.0038141536,-0.5685674,-0.005095261,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,8.586412789293706e-05
360,-0.23365924,-1.3742962,-0.33940318,0.95888686,-0.9111787,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.30475688,0.010760989,1.4235989,1.4118892,-0.0038141536,-0.5685674,-0.005095261,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,8.586412789293706e-05
361,-0.6037303,-0.07170111,0.36078775,-0.103797294,0.08234683,-0.73051065,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.30475688,1.2470527,1.4235989,1.4118892,-0.0038141536,0.2367782,-0.26401493,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.005738391334294001
362,-0.6037303,-0.39734986,0.36078775,0.42754474,0.08234683,-0.73051065,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.30475688,1.2470527,1.4235989,1.4118892,-0.0038141536,0.2367782,-0.26401493,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.0047810495684615555
363,-0.6037303,1.2308939,0.36078775,0.2757327,-0.85494137,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,-0.6383265,1.4235989,1.4118892,-0.0038141536,0.2367782,-0.26401493,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,2.0101879,0,6.743461571056979e-06
364,0.13641186,0.25394762,-0.6749977,0.95888686,-0.29256848,-0.73051065,-0.7526805,1.4804965,-0.34821066,-0.5265527,1.8295028,0.7172509,-0.34821066,2.1411674,-1.1384512,0.7172509,-0.30475688,-0.6321382,1.4235989,1.4118892,-0.0038141536,-0.58570236,-0.436628,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.0002969233904727657
365,0.13641186,-1.3742962,-0.21510892,0.95888686,-0.42378882,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,2.857456,0.9465304,-0.34821066,-0.9040411,0.3501744,0.9465304,-0.30475688,-0.0043660514,1.4235989,1.4118892,-0.0038141536,-0.38864976,-0.45914277,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,3.1296938804558906e-05
366,-0.6037303,1.2308939,-0.27311292,-0.95394486,2.0319061,-0.21071526,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,0.04032748,1.4235989,1.4118892,-0.0038141536,-0.13162458,-0.21148048,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.0010582450602070494
367,-0.23365924,1.2308939,0.5389429,0.46588904,2.0319061,-0.21071526,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,0.4762613,1.4235989,1.4118892,-0.0038141536,1.9931171,-0.031362474,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.002165339639049509
368,-0.23365924,1.2308939,0.5389429,-0.8122536,2.0319061,-0.21071526,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,0.4762613,1.4235989,1.4118892,-0.0038141536,1.9931171,-0.031362474,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.004551381416340536
369,-0.23365924,1.2308939,0.5389429,-0.6351395,2.0319061,-0.21071526,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,0.4762613,1.4235989,1.4118892,-0.0038141536,1.9931171,-0.031362474,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.004106649206679739
370,-0.23365924,1.2308939,0.5389429,-0.8122536,2.0319061,-0.21071526,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,0.4762613,1.4235989,1.4118892,-0.0038141536,1.9931171,-0.031362474,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.004551381416340536
371,-0.23365924,1.2308939,0.5389429,-0.6351395,2.0319061,-0.21071526,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,0.4762613,1.4235989,1.4118892,-0.0038141536,1.9931171,-0.031362474,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.004106649206679739
372,0.87655413,-1.3742962,0.543086,0.95888686,2.0319061,0.30908012,0.29662398,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,-1.797608,1.4235989,1.4118892,-0.0038141536,0.091130584,0.26695797,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.0015000453320776995
373,0.87655413,0.09112326,0.543086,0.95888686,-0.9861617,-0.73051065,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,1.2470527,1.4235989,1.4118892,-0.0038141536,0.091130584,0.26695797,1.4990829,1.5051763,1.5280974,-0.0323216,4.8413806,-0.20027964,-0.36730444,4.40993,0,0.00019594590078273708
374,0.87655413,-1.3742962,0.543086,0.95888686,2.0319061,0.30908012,0.29662398,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,-1.797608,1.4235989,1.4118892,-0.0038141536,0.091130584,0.26695797,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.0015000453320776995
375,0.87655413,0.09112326,0.543086,0.95888686,-0.9861617,-0.73051065,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,1.2470527,1.4235989,1.4118892,-0.0038141536,0.091130584,0.26695797,1.4990829,1.5051763,1.5280974,-0.0323216,4.8413806,-0.20027964,-0.36730444,4.40993,0,0.00019594590078273708
376,0.87655413,-1.3742962,0.543086,0.95888686,0.8321773,-0.21071526,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,-0.30475688,0.012823766,1.4235989,1.4118892,-0.0038141536,0.091130584,0.26695797,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.00060924940821562
377,0.87655413,-1.3742962,0.543086,0.95888686,0.8321773,-0.21071526,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,-0.30475688,-0.9869361,1.4235989,1.4118892,-0.0038141536,0.091130584,0.26695797,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.00043631729599666205
378,0.87655413,-1.3742962,0.543086,0.95888686,0.8321773,-0.21071526,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,-0.30475688,-0.9869361,1.4235989,1.4118892,-0.0038141536,0.091130584,0.26695797,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.00043631729599666205
379,0.87655413,-1.3742962,0.543086,0.95888686,0.8321773,-0.21071526,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,-0.30475688,-0.9869361,1.4235989,1.4118892,-0.0038141536,0.091130584,0.26695797,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.00043631729599666205
380,-0.6037303,0.57959634,-0.7868625,-1.2089891,-0.61124647,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,0.5234678,0.77764183,-0.34821066,1.3798654,1.2008175,0.77764183,-0.30475688,0.35937053,1.4235989,1.4118892,-0.0038141536,-0.47432482,-0.6505181,1.4990829,1.5051763,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.00010202066256885185
